"Commodity-wise, Market-wise Daily Report on : 20/01/2019 NR : Not Reported",,,,,,,,
Market Center,Arrivals(in tonnes),Unit of Arrivals,Origin,Variety,Minimum Prices(in Rs/quintals),Maximum Prices(in Rs/quintals),Modal Prices(in Rs/quintals),Unit of Price
Balarampur,0.59,Tonnes,NR,Other,5460,5500,5480,Rs/Quintal
Durgapur,20,Tonnes,NR,Other,5100,5200,5150,Rs/Quintal
English Bazar,8.5,Tonnes,NR,Masur Dal,6000,6200,6100,Rs/Quintal
Kasipur,0.34,Tonnes,NR,Other,5400,5440,5420,Rs/Quintal
Masur Dal,,,,,,,,
Assam,,,,,,,,
Goalpara,7.6,Tonnes,NR,Masur Dal,5600,6500,6100,Rs/Quintal
Tripura,,,,,,,,
Bishramganj,2.7,Tonnes,NR,Masur Dal,8000,8500,8200,Rs/Quintal
Kalyanpur,3.5,Tonnes,NR,Masur Dal,7650,7800,7750,Rs/Quintal
Uttar Pradesh,,,,,,,,
Banda,0.5,Tonnes,NR,Masur Dal,4730,4875,4800,Rs/Quintal
Bindki,1,Tonnes,NR,Masur Dal,4850,5050,4950,Rs/Quintal
Dadri,8,Tonnes,NR,Masur Dal,5700,5900,5800,Rs/Quintal
Varipaal,0.1,Tonnes,NR,Masoor Gola,3300,3500,3400,Rs/Quintal
West Bengal,,,,,,,,
Chakdah,2.3,Tonnes,NR,Masur Dal,7100,7300,7200,Rs/Quintal
Ramkrishanpur(Howrah),0.6,Tonnes,NR,Masur Dal,6300,6700,6500,Rs/Quintal
Moath Dal,,,,,,,,
Rajasthan,,,,,,,,
Jodhpur(Grain)(Bhagat Ki Kothi),1.5,Tonnes,NR,Other,3300,3350,3325,Rs/Quintal
Other Pulses,,,,,,,,
Maharashtra,,,,,,,,
Tumsar,2,Tonnes,NR,Other,3395,3395,3395,Rs/Quintal
Peas(Dry),,,,,,,,
Madhya Pradesh,,,,,,,,
Mandla,0.24,Tonnes,NR,Peas(Dry),3000,3000,3000,Rs/Quintal
Uttar Pradesh,,,,,,,,
Banda,7,Tonnes,NR,Peas(Dry),4400,4470,4450,Rs/Quintal
Bijnaur,0.6,Tonnes,NR,Peas(Dry),4340,4450,4400,Rs/Quintal
Firozabad,16,Tonnes,NR,Peas(Dry),1000,1200,1100,Rs/Quintal
Gurusarai,1.2,Tonnes,NR,Peas(Dry),4220,4420,4320,Rs/Quintal
Kannauj,1,Tonnes,NR,Peas(Dry),4750,4850,4800,Rs/Quintal
Maudaha,1,Tonnes,NR,Peas(Dry),4250,4500,4400,Rs/Quintal
Mauranipur,1,Tonnes,NR,Peas(Dry),4050,4450,4250,Rs/Quintal
Muradabad,4,Tonnes,NR,Peas(Dry),4650,4700,4675,Rs/Quintal
Orai,1,Tonnes,NR,Peas(Dry),4100,4150,4125,Rs/Quintal
Pukhrayan,3.5,Tonnes,NR,Peas(Dry),4445,4645,4545,Rs/Quintal
Raath,1,Tonnes,NR,Other,4300,4400,4350,Rs/Quintal
West Bengal,,,,,,,,
Asansol,2.5,Tonnes,NR,Other,4700,4900,4800,Rs/Quintal
,,,NR,Peas(Dry),4400,4600,4500,Rs/Quintal
White Peas,,,,,,,,
Uttar Pradesh,,,,,,,,
Dadri,10,Tonnes,NR,White Peas,4500,4600,4550,Rs/Quintal
Faizabad,8,Tonnes,NR,White Peas,5175,5300,5200,Rs/Quintal
Jangipura,3,Tonnes,NR,White Peas,5080,5140,5100,Rs/Quintal
Mahoba,12,Tonnes,NR,White Peas,4500,4570,4530,Rs/Quintal
Muskara,2.5,Tonnes,NR,White Peas,4400,4600,4500,Rs/Quintal
Sultanpur,3,Tonnes,NR,White Peas,4550,4600,4575,Rs/Quintal
Oil Seeds,,,,,,,,
Castor Seed,,,,,,,,
Gujarat,,,,,,,,
Bachau,8,Tonnes,NR,Castor seed,5050,5100,5070,Rs/Quintal
Jambusar,0.1,Tonnes,NR,Other,4000,4400,4200,Rs/Quintal
Jambusar(Kaavi),1,Tonnes,NR,Other,4300,4500,4400,Rs/Quintal
Coconut Seed,,,,,,,,
Kerala,,,,,,,,
Kanjangadu,5,Tonnes,NR,Other,3500,3700,3600,Rs/Quintal
Manjeswaram,6,Tonnes,NR,Other,3700,3800,3750,Rs/Quintal
Mukkom,5,Tonnes,NR,Other,2600,3000,2800,Rs/Quintal
Vandiperiyar,4,Tonnes,NR,Other,4500,4500,4500,Rs/Quintal
Tamil Nadu,,,,,,,,
Bargur,NR,Tonnes,NR,Other,1500,1950,1800,Rs/Quintal
Kambainallur,NR,Tonnes,NR,Other,1500,1950,1800,Rs/Quintal
Krishnagiri,NR,Tonnes,NR,Other,1500,1950,1800,Rs/Quintal
Pochampalli,NR,Tonnes,NR,Other,1500,1900,1800,Rs/Quintal
Uthangarai,NR,Tonnes,NR,Other,1500,1950,1800,Rs/Quintal
Copra,,,,,,,,
Karnataka,,,,,,,,
Huliyar,18,Tonnes,NR,Ball,15900,16400,16000,Rs/Quintal
,,,NR,Small,13700,14000,13800,Rs/Quintal
Kerala,,,,,,,,
Kanjangadu,2,Tonnes,NR,other,11200,11600,11400,Rs/Quintal
Manjeswaram,2,Tonnes,NR,Copra,10500,10600,10550,Rs/Quintal
Tamil Nadu,,,,,,,,
Kangeyam,90,Tonnes,NR,Copra,10000,11900,11900,Rs/Quintal
Madathukulam,NR,Tonnes,NR,Ball,11850,11900,11880,Rs/Quintal
Udumalpet,NR,Tonnes,NR,other,11200,12000,11600,Rs/Quintal
Groundnut,,,,,,,,
Haryana,,,,,,,,
Ganaur,0.5,Tonnes,NR,Other,5000,5800,5500,Rs/Quintal
Karnataka,,,,,,,,
Kustagi,1,Tonnes,NR,Gejje,4511,4889,4889,Rs/Quintal
Ramdurga,18,Tonnes,NR,Gejje,2369,4695,3441,Rs/Quintal
Madhya Pradesh,,,,,,,,
Alirajpur,11,Tonnes,NR,Local,4200,4200,4200,Rs/Quintal
Harpalpur,6.6,Tonnes,NR,Balli/Habbu,3500,3540,3520,Rs/Quintal
Niwadi,22,Tonnes,NR,Local,3300,3500,3400,Rs/Quintal
Odisha,,,,,,,,
Digapahandi,1.8,Tonnes,NR,Balli/Habbu,4500,5000,4800,Rs/Quintal
Tamil Nadu,,,,,,,,
Krishnagiri,NR,Tonnes,NR,Other,4900,5200,5000,Rs/Quintal
Pennagaram,NR,Tonnes,NR,Other,4900,5400,5000,Rs/Quintal
Telangana,,,,,,,,
Wanaparthy town,317,Tonnes,NR,Local,3790,5169,4470,Rs/Quintal
Uttar Pradesh,,,,,,,,
Bijnaur,1,Tonnes,NR,Groundnut seed,4900,5020,4950,Rs/Quintal
Chirgaon,2,Tonnes,NR,Other,3200,3350,3300,Rs/Quintal
Ganjdudwara,1.5,Tonnes,NR,Local,4300,4350,4330,Rs/Quintal
Jhansi,149,Tonnes,NR,F.A.Q,4350,4550,4485,Rs/Quintal
Mahoba,153,Tonnes,NR,Balli/Habbu,3880,3940,3900,Rs/Quintal
Mauranipur,62,Tonnes,NR,Local,4450,4800,4650,Rs/Quintal
Rampur,35,Tonnes,NR,Local,5060,5150,5100,Rs/Quintal
Samsabad,0.1,Tonnes,NR,Local,4800,5000,4900,Rs/Quintal
West Bengal,,,,,,,,
Gajol,0.8,Tonnes,NR,F.A.Q,5900,6100,6000,Rs/Quintal
Linseed,,,,,,,,
Madhya Pradesh,,,,,,,,
Dindori,4.62,Tonnes,NR,Linseed,3600,3900,3800,Rs/Quintal
Maharashtra,,,,,,,,
Tumsar,NR,Tonnes,NR,Other,3475,3475,3475,Rs/Quintal
Uttar Pradesh,,,,,,,,
Atarra,6,Tonnes,NR,Linseed,4200,4250,4225,Rs/Quintal
Baberu,2,Tonnes,NR,Linseed,4175,4345,4260,Rs/Quintal
Banda,13,Tonnes,NR,Linseed,4350,4425,4400,Rs/Quintal
Karvi,3,Tonnes,NR,Linseed,4200,4280,4250,Rs/Quintal
Kurara,5.54,Tonnes,NR,Linseed,4150,4250,4200,Rs/Quintal
Mahoba,1,Tonnes,NR,LC-185,4030,4070,4050,Rs/Quintal
Maudaha,1,Tonnes,NR,Linseed,4100,4300,4200,Rs/Quintal
Sultanpur,0.2,Tonnes,NR,Linseed,4500,4550,4520,Rs/Quintal
Mustard,,,,,,,,
Madhya Pradesh,,,,,,,,
Dindori,0.2,Tonnes,NR,Mustard,3200,3200,3200,Rs/Quintal
Harpalpur,1.5,Tonnes,NR,Mustard,3488,3488,3488,Rs/Quintal
Lahar,14.9,Tonnes,NR,Other,3674,3712,3700,Rs/Quintal
Lashkar,18.7,Tonnes,NR,Sarson(Black),3710,3785,3745,Rs/Quintal
Mow,5.8,Tonnes,NR,Other,3725,3750,3745,Rs/Quintal
Nagod,14.2,Tonnes,NR,Other,3300,3555,3500,Rs/Quintal
NCT of Delhi,,,,,,,,
Najafgarh,1.7,Tonnes,NR,Big 100 Kg,3790,3790,3790,Rs/Quintal
Narela,0.4,Tonnes,NR,Mustard,3800,3800,3800,Rs/Quintal
Rajasthan,,,,,,,,
Bandikui,4.9,Tonnes,NR,Other,3500,3630,3565,Rs/Quintal
Lalsot,3.1,Tonnes,NR,Other,3200,3840,3731,Rs/Quintal
Lalsot(Mandabari),34.5,Tonnes,NR,Other,3625,3802,3713,Rs/Quintal
Uttar Pradesh,,,,,,,,
Achnera,3,Tonnes,NR,Sarson(Black),3700,3900,3800,Rs/Quintal
Ajuha,1,Tonnes,NR,Lohi Black,3775,3825,3800,Rs/Quintal
Akbarpur,1.2,Tonnes,NR,Lohi Black,3820,3880,3850,Rs/Quintal
Atarra,80,Tonnes,NR,Sarson(Black),3600,3700,3650,Rs/Quintal
Baberu,3.8,Tonnes,NR,Lohi Black,3570,3730,3650,Rs/Quintal
Badda,2,Tonnes,NR,Big 100 Kg,3900,4100,4000,Rs/Quintal
Banda,8,Tonnes,NR,Lohi Black,3620,3675,3650,Rs/Quintal
Bangarmau,1.4,Tonnes,NR,Lohi Black,3800,3900,3850,Rs/Quintal
Bharuasumerpur,30,Tonnes,NR,Mustard,3600,3800,3730,Rs/Quintal
Bijnaur,0.8,Tonnes,NR,Sarson(Black),4050,4140,4100,Rs/Quintal
Bindki,15,Tonnes,NR,Sarson(Black),3850,4080,4050,Rs/Quintal
Chhibramau(Kannuj),1,Tonnes,NR,Lohi Black,3780,3900,3800,Rs/Quintal
Dadri,0.3,Tonnes,NR,Sarson(Black),4100,4200,4150,Rs/Quintal
Divai,4,Tonnes,NR,Laha(Sarsib),3480,3500,3490,Rs/Quintal
Etah,8,Tonnes,NR,Sarson(Black),3550,3700,3620,Rs/Quintal
Faizabad,2.2,Tonnes,NR,Sarson(Black),3825,3850,3835,Rs/Quintal
Fatehabad,15,Tonnes,NR,Sarson(Black),3800,3850,3820,Rs/Quintal
Fatehpur,2,Tonnes,NR,Lohi Black,3960,4050,4000,Rs/Quintal
Gadaura,0.3,Tonnes,NR,Lohi Black,4000,4200,4100,Rs/Quintal
Ghaziabad,6,Tonnes,NR,Sarson(Black),4075,4150,4125,Rs/Quintal
Gurusarai,0.8,Tonnes,NR,Sarson(Black),3510,3660,3610,Rs/Quintal
Jafarganj,0.3,Tonnes,NR,Sarson(Black),3250,3400,3320,Rs/Quintal
Jahangirabad,1.5,Tonnes,NR,Sarson(Black),3825,3875,3850,Rs/Quintal
Jalaun,1,Tonnes,NR,Lohi Black,3600,3660,3622,Rs/Quintal
Jangipura,5,Tonnes,NR,Sarson(Black),4030,4080,4050,Rs/Quintal
Jasra,15,Tonnes,NR,Lohi Black,3800,4000,3900,Rs/Quintal
Jhansi,4,Tonnes,NR,Sarson(Black),3350,3550,3450,Rs/Quintal
Jhijhank,0.5,Tonnes,NR,Sarson(Black),3900,4000,3950,Rs/Quintal
Kadaura,1.9,Tonnes,NR,Big 100 Kg,3500,3530,3515,Rs/Quintal
Kannauj,1,Tonnes,NR,Sarson(Black),3900,4050,4000,Rs/Quintal
Karvi,10.5,Tonnes,NR,Lohi Black,3600,3680,3635,Rs/Quintal
Kasganj,5,Tonnes,NR,Sarson(Black),3540,3700,3650,Rs/Quintal
Khair,9.5,Tonnes,NR,Sarson(Black),3550,3650,3600,Rs/Quintal
Khairagarh,14,Tonnes,NR,Sarson(Black),3700,3900,3800,Rs/Quintal
Lakhimpur,18,Tonnes,NR,Sarson(Black),3830,3920,3860,Rs/Quintal
Maharajganj,2,Tonnes,NR,Sarson(Black),4000,4000,4000,Rs/Quintal
Mahoba,17,Tonnes,NR,Yellow (Black),3420,3470,3450,Rs/Quintal
Maudaha,12.5,Tonnes,NR,Sarson(Black),3650,4000,3700,Rs/Quintal
Mauranipur,2.6,Tonnes,NR,Sarson(Black),3450,3600,3500,Rs/Quintal
Muradabad,3,Tonnes,NR,Sarson(Black),4200,4300,4250,Rs/Quintal
Muskara,1.5,Tonnes,NR,Sarson(Black),3550,3700,3625,Rs/Quintal
Orai,3,Tonnes,NR,Mustard,3600,3626,3610,Rs/Quintal
Pukhrayan,29,Tonnes,NR,Sarson(Black),3970,4170,4070,Rs/Quintal
Puwaha,1,Tonnes,NR,Lohi Black,3900,4000,4000,Rs/Quintal
Raath,6.5,Tonnes,NR,Lohi Black,3500,3550,3520,Rs/Quintal
Rampur,3.5,Tonnes,NR,Sarson(Black),4150,4250,4200,Rs/Quintal
Rura,0.6,Tonnes,NR,Sarson(Black),3400,3850,3700,Rs/Quintal
Samsabad,211,Tonnes,NR,Sarson(Black),3700,3825,3800,Rs/Quintal
Shamli,30,Tonnes,NR,Mustard,4000,4200,4100,Rs/Quintal
Shikohabad,1,Tonnes,NR,Sarson(Black),3740,3765,3750,Rs/Quintal
Sultanpur,2.5,Tonnes,NR,Mustard,3600,3650,3625,Rs/Quintal
Ujhani,40,Tonnes,NR,Sarson(Black),3700,3800,3750,Rs/Quintal
Unnao,1.8,Tonnes,NR,Lohi Black,3850,3975,3925,Rs/Quintal
Varipaal,0.2,Tonnes,NR,Mustard,3400,3550,3500,Rs/Quintal
Uttrakhand,,,,,,,,
Bazpur,2.1,Tonnes,NR,Other,2800,3500,3150,Rs/Quintal
West Bengal,,,,,,,,
Asansol,5.6,Tonnes,NR,Other,4300,4500,4400,Rs/Quintal
Baxirhat,1,Tonnes,NR,Mustard,3900,4100,4000,Rs/Quintal
Beldanga,25,Tonnes,NR,Yellow (Black),3800,3900,3850,Rs/Quintal
Bishnupur(Bankura),9,Tonnes,NR,Mustard,4100,4300,4200,Rs/Quintal
Durgapur,21,Tonnes,NR,Other,5100,5200,5150,Rs/Quintal
Gajol,15,Tonnes,NR,Mustard,3700,3900,3800,Rs/Quintal
Jiaganj,3.6,Tonnes,NR,Yellow (Black),4150,4250,4200,Rs/Quintal
Kandi,1,Tonnes,NR,Yellow (Black),4350,4450,4400,Rs/Quintal
Samsi,3.5,Tonnes,NR,Sarson(Black),3750,3850,3800,Rs/Quintal
,,,NR,Yellow (Black),4050,4150,4100,Rs/Quintal
Toofanganj,10,Tonnes,NR,Mustard,3900,4100,4000,Rs/Quintal
Niger Seed (Ramtil),,,,,,,,
Madhya Pradesh,,,,,,,,
Dindori,1.2,Tonnes,NR,Niger Seed,4500,4500,4500,Rs/Quintal
Gorakhpur,9,Tonnes,NR,Other,4000,4000,4000,Rs/Quintal
"Sesamum(Sesame,Gingelly,Til)",,,,,,,,
Rajasthan,,,,,,,,
Bandikui,0.1,Tonnes,NR,Other,9500,9500,9500,Rs/Quintal
Jodhpur(Grain)(Bhagat Ki Kothi),0.1,Tonnes,NR,Sesame,16000,18000,17000,Rs/Quintal
Lalsot,1.4,Tonnes,NR,Other,10300,10700,10500,Rs/Quintal
Lalsot(Mandabari),22.4,Tonnes,NR,Other,9800,10400,10100,Rs/Quintal
Uttar Pradesh,,,,,,,,
Banda,11,Tonnes,NR,White,10100,10400,10300,Rs/Quintal
Jhijhank,0.2,Tonnes,NR,White,6049,6249,6149,Rs/Quintal
Maudaha,0.8,Tonnes,NR,White,10350,11000,10700,Rs/Quintal
Mauranipur,4,Tonnes,NR,White,10250,10550,10450,Rs/Quintal
Muskara,4,Tonnes,NR,White,9800,10200,10000,Rs/Quintal
Raath,6,Tonnes,NR,White,10200,10400,10300,Rs/Quintal
Sultanpur,0.2,Tonnes,NR,White,8450,8620,8560,Rs/Quintal
Varipaal,0.2,Tonnes,NR,Black,10000,12000,11000,Rs/Quintal
Soyabean,,,,,,,,
Chattisgarh,,,,,,,,
Khamhariya,51.5,Tonnes,NR,Yellow,3350,3500,3400,Rs/Quintal
Madhya Pradesh,,,,,,,,
Anjad,0.4,Tonnes,NR,Other,3350,3510,3400,Rs/Quintal
Badod,0.01,Tonnes,NR,Yellow,3500,3500,3500,Rs/Quintal
Badwaha,5.84,Tonnes,NR,Yellow,3300,3675,3560,Rs/Quintal
Bhikangaon,250,Tonnes,NR,Other,3229,3759,3500,Rs/Quintal
Dindori,4.76,Tonnes,NR,Soyabeen,3400,3400,3400,Rs/Quintal
Gorakhpur,30.11,Tonnes,NR,Local,3406,3603,3550,Rs/Quintal
Kalapipal,0.02,Tonnes,NR,Yellow,3100,3710,3450,Rs/Quintal
Khandwa,1147.4,Tonnes,NR,Yellow,2900,3700,3600,Rs/Quintal
Khujner,582.5,Tonnes,NR,Yellow,3430,3655,3560,Rs/Quintal
Kurawar,101.8,Tonnes,NR,Yellow,3400,3800,3700,Rs/Quintal
Mhow,NR,Tonnes,NR,Other,3000,3000,3000,Rs/Quintal
,,,NR,Sup,3000,3000,3000,Rs/Quintal
Nagod,11.6,Tonnes,NR,Other,3318,3550,3451,Rs/Quintal
Nalkehda,33.9,Tonnes,NR,Other,3672,3730,3700,Rs/Quintal
Niwadi,3.1,Tonnes,NR,Yellow,3507,3560,3560,Rs/Quintal
Ratlam,0.01,Tonnes,NR,Yellow,3000,3700,3500,Rs/Quintal
Rehli,530,Tonnes,NR,Yellow,3300,3700,3500,Rs/Quintal
Shujalpur,0.1,Tonnes,NR,Other,3500,3500,3500,Rs/Quintal
Suthalia,0.9,Tonnes,NR,Black,3565,3565,3565,Rs/Quintal
Thandla,500,Tonnes,NR,Yellow,3200,3500,3450,Rs/Quintal
Tikamgarh,1.5,Tonnes,NR,Yellow,3500,3500,3500,Rs/Quintal
Maharashtra,,,,,,,,
Anajngaon,52,Tonnes,NR,Yellow,3300,3700,3550,Rs/Quintal
Ashti(Karanja),23,Tonnes,NR,Yellow,3400,3700,3550,Rs/Quintal
Balapur,48,Tonnes,NR,Yellow,3400,3450,3420,Rs/Quintal
Buldhana,20,Tonnes,NR,Yellow,3400,3700,3650,Rs/Quintal
Kalamnuri,9,Tonnes,NR,Yellow,3200,3500,3500,Rs/Quintal
Katol,25,Tonnes,NR,Yellow,3400,3650,3540,Rs/Quintal
Mandhal,10,Tonnes,NR,Yellow,3601,3680,3637,Rs/Quintal
Samudrapur,23,Tonnes,NR,Yellow,3300,3600,3500,Rs/Quintal
Sillod,1,Tonnes,NR,Other,3500,3500,3500,Rs/Quintal
Udgir,600,Tonnes,NR,Other,3660,3675,3667,Rs/Quintal
Umarked(Danki),12,Tonnes,NR,Yellow,3500,3600,3550,Rs/Quintal
Umarkhed,12,Tonnes,NR,Yellow,3500,3600,3550,Rs/Quintal
Rajasthan,,,,,,,,
Keshoraipatan,5.1,Tonnes,NR,Other,3500,3707,3603.5,Rs/Quintal
Telangana,,,,,,,,
Koratla,190,Tonnes,NR,Black,3399,3850,3760,Rs/Quintal
Sunflower,,,,,,,,
Karnataka,,,,,,,,
Kustagi,1,Tonnes,NR,Hybrid,4100,4100,4100,Rs/Quintal
Taramira,,,,,,,,
Rajasthan,,,,,,,,
Bandikui,0.2,Tonnes,NR,Other,3511,3525,3518,Rs/Quintal
Fibre Crops,,,,,,,,
Cotton,,,,,,,,
Gujarat,,,,,,,,
Balasinor,10.4,Tonnes,NR,RCH-2,4500,5150,5100,Rs/Quintal
Bodeli,17.5,Tonnes,NR,Shanker 6 (B) 30mm FIne,5350,5425,5400,Rs/Quintal
Bodeli(Hadod),11,Tonnes,NR,Shanker 6 (B) 30mm FIne,5350,5425,5400,Rs/Quintal
Bodeli(Kalediya),12.5,Tonnes,NR,Shanker 6 (B) 30mm FIne,5350,5425,5400,Rs/Quintal
Bodeli(Modasar),8.5,Tonnes,NR,Shanker 6 (B) 30mm FIne,5340,5425,5400,Rs/Quintal
Gogamba(Similiya),12,Tonnes,NR,Desi,5050,5200,5100,Rs/Quintal
Jambusar,0.1,Tonnes,NR,Other,4700,5300,5000,Rs/Quintal
Jambusar(Kaavi),1,Tonnes,NR,Other,4700,5100,4900,Rs/Quintal
Khambha,0.1,Tonnes,NR,Local,5150,5150,5150,Rs/Quintal
Valia,11,Tonnes,NR,Other,5400,5500,5425,Rs/Quintal
Valia(Nethrang),4,Tonnes,NR,G-6,5425,5500,5425,Rs/Quintal
Haryana,,,,,,,,
Meham,45.9,Tonnes,NR,Narma BT Cotton,5000,5310,5300,Rs/Quintal
Narnaund,54.5,Tonnes,NR,Other,5175,5400,5300,Rs/Quintal
"New Grain Market , Jind",22.5,Tonnes,NR,American,5100,5680,5500,Rs/Quintal
Uklana,9.3,Tonnes,NR,American,4700,5575,5350,Rs/Quintal
Karnataka,,,,,,,,
Shiggauv,20,Tonnes,NR,GCH,4619,5809,5562,Rs/Quintal
,,,NR,Varalakshmi (Ginned),6777,6777,6777,Rs/Quintal
Soundati,3,Tonnes,NR,GCH,4388,4388,4388,Rs/Quintal
Madhya Pradesh,,,,,,,,
Alirajpur,27.5,Tonnes,NR,Desi,5000,5200,5000,Rs/Quintal
Anjad,21.9,Tonnes,NR,Other,5300,5505,5500,Rs/Quintal
Badwaha,183.49,Tonnes,NR,H4,4690,5375,5295,Rs/Quintal
Bhikangaon,512,Tonnes,NR,H4,4775,5500,5100,Rs/Quintal
Jhabua,281.5,Tonnes,NR,DCH-32 (Ginned),5400,5600,5500,Rs/Quintal
,,,NR,Desi,4800,5200,5150,Rs/Quintal
Jobat,281.6,Tonnes,NR,Other,5000,5200,5100,Rs/Quintal
Karhi,2.81,Tonnes,NR,Other,5000,5300,5200,Rs/Quintal
Kasrawad,99.8,Tonnes,NR,Cotton (Unginned),4800,5350,5210,Rs/Quintal
Khandwa,1193.8,Tonnes,NR,Other,5100,5565,5450,Rs/Quintal
Kukshi,153.06,Tonnes,NR,H4,5100,5350,5235,Rs/Quintal
Petlawad,267.24,Tonnes,NR,DCH-32(Unginned),5200,5525,5380,Rs/Quintal
Rajgarh,195.3,Tonnes,NR,DCH-32(Unginned),4700,5400,5300,Rs/Quintal
Sanawad,125.3,Tonnes,NR,Cotton (Unginned),5000,5381,5250,Rs/Quintal
Segaon,22,Tonnes,NR,Cotton US,4905,5350,5210,Rs/Quintal
Thandla,1968.52,Tonnes,NR,DCH-32 (Ginned),5300,5800,5550,Rs/Quintal
Maharashtra,,,,,,,,
Arvi,60,Tonnes,NR,H-4(A) 27mm FIne,5460,5500,5480,Rs/Quintal
Ashti,37,Tonnes,NR,Other,5460,5490,5480,Rs/Quintal
Bhadrawati,63,Tonnes,NR,Other,5000,5450,5225,Rs/Quintal
Bhokar,158,Tonnes,NR,Other,5000,5400,5300,Rs/Quintal
Chandrapur(Ganjwad),158,Tonnes,NR,Other,5100,5450,5380,Rs/Quintal
Jawala-Bajar,34,Tonnes,NR,Other,5200,5400,5350,Rs/Quintal
Kalmeshwar,225,Tonnes,NR,Other,5300,5450,5400,Rs/Quintal
Katol,60,Tonnes,NR,Desi,5000,5400,5250,Rs/Quintal
Kille Dharur,91,Tonnes,NR,Other,5300,5526,5500,Rs/Quintal
Maregoan,42,Tonnes,NR,Other,5250,5450,5350,Rs/Quintal
Narkhed,47,Tonnes,NR,Other,5250,5400,5300,Rs/Quintal
Rajura,249,Tonnes,NR,Other,5200,5450,5380,Rs/Quintal
Sillod,845,Tonnes,NR,Other,5400,5550,5550,Rs/Quintal
Sonpeth,22,Tonnes,NR,Other,4500,5500,5400,Rs/Quintal
Varora,534,Tonnes,NR,Desi,5300,5500,5400,Rs/Quintal
Yawal,8,Tonnes,NR,Other,5050,5510,5200,Rs/Quintal
Odisha,,,,,,,,
Birmaharajpur,12.5,Tonnes,NR,Other,5100,5450,5450,Rs/Quintal
Kasinagar,10,Tonnes,NR,Other,5150,5200,5200,Rs/Quintal
Parlakhemundi,20,Tonnes,NR,Other,5150,5200,5200,Rs/Quintal
Rajasthan,,,,,,,,
Bilara,8,Tonnes,NR,Other,5550,5765,5657,Rs/Quintal
Goluwala,205.8,Tonnes,NR,American,4400,5551,5500,Rs/Quintal
Kapasan,24.5,Tonnes,NR,American,5710,5936,5822,Rs/Quintal
Surajgarh,30,Tonnes,NR,RCH-2,5600,5600,5600,Rs/Quintal
Tamil Nadu,,,,,,,,
Papparapatti,NR,Tonnes,NR,Other,5200,6000,5600,Rs/Quintal
Usilampatty,NR,Tonnes,NR,LRA,5150,5250,5200,Rs/Quintal
,,,NR,MCU 5,5130,5230,5180,Rs/Quintal
,,,NR,Other,5110,5210,5160,Rs/Quintal
Uthangarai,NR,Tonnes,NR,Other,5400,6000,5600,Rs/Quintal
Telangana,,,,,,,,
Adilabad,1387,Tonnes,NR,Cotton (Unginned),5088,5300,5300,Rs/Quintal
Bhadrachalam,33,Tonnes,NR,Cotton (Unginned),5150,5450,5300,Rs/Quintal
Burgampadu,38,Tonnes,NR,Cotton (Unginned),5350,5450,5450,Rs/Quintal
Enkoor,1293,Tonnes,NR,Cotton (Unginned),5100,5350,5200,Rs/Quintal
Gollapally,6,Tonnes,NR,RCH-2,5450,5450,5450,Rs/Quintal
Huzzurabad,1,Tonnes,NR,Cotton (Unginned),5150,5450,5350,Rs/Quintal
Jammikunta,1,Tonnes,NR,Cotton (Unginned),5450,5450,5450,Rs/Quintal
Koratla,1.8,Tonnes,NR,Desi,5150,5700,5555,Rs/Quintal
Kothagudem,8,Tonnes,NR,Cotton (Unginned),5150,5450,5300,Rs/Quintal
Narsampet,5,Tonnes,NR,Cotton (Unginned),4800,5275,5200,Rs/Quintal
Parkal,2.8,Tonnes,NR,Cotton (Unginned),4800,5300,5200,Rs/Quintal
Jute,,,,,,,,
Assam,,,,,,,,
Dhekiajuli,9.5,Tonnes,NR,TD-5,3600,3900,3900,Rs/Quintal
West Bengal,,,,,,,,
Baxirhat,19,Tonnes,NR,TD-5,4400,4600,4500,Rs/Quintal
Belacoba,1.5,Tonnes,NR,TD-5,4550,4750,4650,Rs/Quintal
Beldanga,95,Tonnes,NR,TD-5,4350,4425,4400,Rs/Quintal
Bethuadahari,16,Tonnes,NR,TD-5,4500,4600,4550,Rs/Quintal
Champadanga,0.5,Tonnes,NR,Other,3700,3900,3800,Rs/Quintal
Gajol,9,Tonnes,NR,TD-5,4400,4600,4500,Rs/Quintal
Islampur,10,Tonnes,NR,TD-5,4800,5000,4900,Rs/Quintal
Jangipur,67,Tonnes,NR,TD-5,3560,3700,3630,Rs/Quintal
Jiaganj,2.9,Tonnes,NR,TD-5,3750,3800,3780,Rs/Quintal
Karimpur,60,Tonnes,NR,Other,3600,4700,4500,Rs/Quintal
Kasimbazar,105,Tonnes,NR,TD-5,4200,4300,4250,Rs/Quintal
Kolaghat,3.8,Tonnes,NR,TD-5,3300,3500,3400,Rs/Quintal
Lalbagh,3.2,Tonnes,NR,TD-5,3750,3825,3780,Rs/Quintal
Moynaguri,1,Tonnes,NR,TD-5,4450,4600,4500,Rs/Quintal
Raiganj,12,Tonnes,NR,TD-5,4700,4900,4800,Rs/Quintal
Samsi,7.5,Tonnes,NR,TD-5,3950,4050,4000,Rs/Quintal
Toofanganj,1.8,Tonnes,NR,TD-5,4400,4600,4500,Rs/Quintal
Fruits,,,,,,,,
Amla(Nelli Kai),,,,,,,,
Gujarat,,,,,,,,
