"Commodity-wise, Market-wise Daily Report on : 13/01/2019 NR : Not Reported",,,,,,,,
Market Center,Arrivals(in tonnes),Unit of Arrivals,Origin,Variety,Minimum Prices(in Rs/quintals),Maximum Prices(in Rs/quintals),Modal Prices(in Rs/quintals),Unit of Price
Akbarpur,1.2,Tonnes,NR,Delicious,5510,5600,5560,Rs/Quintal
Amroha,0.2,Tonnes,NR,Delicious,400,600,500,Rs/Quintal
Atarra,3.5,Tonnes,NR,Kasmir/Shimla - II,6400,6600,6500,Rs/Quintal
Badayoun,3,Tonnes,NR,Delicious,3800,4200,4100,Rs/Quintal
Banda,2.4,Tonnes,NR,Kasmir/Shimla - II,6000,6250,6100,Rs/Quintal
Bangarmau,1.5,Tonnes,NR,Delicious,5700,5800,5750,Rs/Quintal
Baraut,0.2,Tonnes,NR,Kasmir/Shimla - II,4500,4700,4600,Rs/Quintal
Bareilly,20,Tonnes,NR,Delicious,5200,5250,5230,Rs/Quintal
Basti,2.2,Tonnes,NR,Delicious,5050,5150,5100,Rs/Quintal
Bewar,0.6,Tonnes,NR,Delicious,5300,5500,5400,Rs/Quintal
Bijnaur,1,Tonnes,NR,Delicious,4760,4900,4830,Rs/Quintal
Chandausi,2.5,Tonnes,NR,Apple,5225,5300,5265,Rs/Quintal
Chandoli,2,Tonnes,NR,Delicious,6100,6200,6155,Rs/Quintal
Charra,0.5,Tonnes,NR,Kasmir/Shimla - II,5100,5250,5200,Rs/Quintal
Chhibramau(Kannuj),1,Tonnes,NR,Delicious,6300,6500,6400,Rs/Quintal
Chutmalpur,0.5,Tonnes,NR,Apple,2940,3120,3000,Rs/Quintal
Dadri,2,Tonnes,NR,Kasmir/Shimla - II,4600,4700,4650,Rs/Quintal
Dhampur,0.5,Tonnes,NR,Apple,1800,2000,1900,Rs/Quintal
Dhanura,0.8,Tonnes,NR,Delicious,2500,3000,2500,Rs/Quintal
Etah,2,Tonnes,NR,Kasmir/Shimla - II,5000,5300,5150,Rs/Quintal
Faizabad,1,Tonnes,NR,Apple,5450,5700,5550,Rs/Quintal
Fatehabad,12,Tonnes,NR,Delicious,5700,5800,5740,Rs/Quintal
Fatehpur,1.5,Tonnes,NR,Kasmir/Shimla - II,5500,5700,5600,Rs/Quintal
Gangoh,1.3,Tonnes,NR,Kasmir/Shimla - II,6085,6110,6100,Rs/Quintal
Ghaziabad,60,Tonnes,NR,Kasmir/Shimla - II,3800,4600,4250,Rs/Quintal
Ghiraur,0.5,Tonnes,NR,Delicious,5200,5400,5300,Rs/Quintal
Golagokarnath,2.6,Tonnes,NR,Apple,6500,6700,6630,Rs/Quintal
Gonda,6.8,Tonnes,NR,Delicious,5180,5220,5200,Rs/Quintal
Gopiganj,3.6,Tonnes,NR,American,3500,3500,3500,Rs/Quintal
Hardoi,1.4,Tonnes,NR,Kasmir/Shimla - II,7320,7400,7350,Rs/Quintal
Hasanpur,0.5,Tonnes,NR,Delicious,3900,4100,4000,Rs/Quintal
Jafarganj,1.5,Tonnes,NR,Delicious,4400,4500,4450,Rs/Quintal
Jahangirabad,0.4,Tonnes,NR,Delicious,5300,5500,5400,Rs/Quintal
Jarar,0.2,Tonnes,NR,Kasmir/Shimla - II,4300,4400,4350,Rs/Quintal
Jhansi,2.8,Tonnes,NR,Delicious,5700,5950,5860,Rs/Quintal
Jhijhank,4,Tonnes,NR,American,3300,3500,3400,Rs/Quintal
Kannauj,3.5,Tonnes,NR,Delicious,6300,6500,6400,Rs/Quintal
Karnailganj,0.3,Tonnes,NR,Golden,5120,5140,5130,Rs/Quintal
Karvi,1,Tonnes,NR,Kasmir/Shimla - II,6010,6250,6125,Rs/Quintal
Kasganj,1.2,Tonnes,NR,Kasmir/Shimla - II,5070,5200,5130,Rs/Quintal
Khair,0.4,Tonnes,NR,Delicious,5450,5550,5500,Rs/Quintal
Khairagarh,0.2,Tonnes,NR,Delicious,5400,5600,5500,Rs/Quintal
Konch,0.5,Tonnes,NR,Kasmir/Shimla - II,5000,5400,5200,Rs/Quintal
Lakhimpur,6.4,Tonnes,NR,Simla,6670,6780,6720,Rs/Quintal
Lucknow,80,Tonnes,NR,Apple,5300,5500,5400,Rs/Quintal
Madhoganj,0.4,Tonnes,NR,Kasmir/Shimla - II,6300,6400,6350,Rs/Quintal
Maharajganj,2,Tonnes,NR,Apple,5350,5350,5350,Rs/Quintal
Mahoba,1,Tonnes,NR,Royal Delicious,5400,5460,5430,Rs/Quintal
Mauranipur,0.5,Tonnes,NR,Kasmir/Shimla - II,6350,6450,6400,Rs/Quintal
Mawana,1,Tonnes,NR,Delicious,3400,3500,3450,Rs/Quintal
Muradabad,30,Tonnes,NR,Delicious,3850,3950,3900,Rs/Quintal
Muzzafarnagar,3,Tonnes,NR,Delicious,4750,4850,4800,Rs/Quintal
Nagina,2.5,Tonnes,NR,Apple,3200,3300,3250,Rs/Quintal
Najibabad,2.5,Tonnes,NR,Apple,2900,3100,3000,Rs/Quintal
Nawabganj,1.5,Tonnes,NR,Golden,4500,NR,4650,Rs/Quintal
Orai,10,Tonnes,NR,Apple,4900,5000,4950,Rs/Quintal
Pilibhit,22,Tonnes,NR,Delicious,5210,5250,5230,Rs/Quintal
Pratapgarh,1,Tonnes,NR,Apple,6185,6225,6200,Rs/Quintal
Pukhrayan,2.5,Tonnes,NR,Delicious,6550,6750,6650,Rs/Quintal
Puranpur,1.5,Tonnes,NR,Delicious,5200,5320,5250,Rs/Quintal
Raath,0.3,Tonnes,NR,Kasmir/Shimla - II,5600,5950,5750,Rs/Quintal
Rampur,2.2,Tonnes,NR,Kasmir/Shimla - II,5300,5380,5340,Rs/Quintal
Ruperdeeha,2,Tonnes,NR,Apple,NR,4200,4000,Rs/Quintal
Rura,5,Tonnes,NR,Apple,5500,5800,5600,Rs/Quintal
Saharanpur,5,Tonnes,NR,Delicious,4650,4950,4820,Rs/Quintal
Shahabad(New Mandi),2.4,Tonnes,NR,Apple,7470,7580,7540,Rs/Quintal
Shahjahanpur,15.5,Tonnes,NR,Apple,4550,4650,4600,Rs/Quintal
Shahpur,0.4,Tonnes,NR,Apple,NR,NR,2630,Rs/Quintal
Shamli,4,Tonnes,NR,Apple,4700,5100,4900,Rs/Quintal
Shikohabad,5,Tonnes,NR,Delicious,5150,5250,5200,Rs/Quintal
Sikanderabad,1.9,Tonnes,NR,Apple,3300,4000,3500,Rs/Quintal
Sirsaganj,1.4,Tonnes,NR,Delicious,5000,5200,5100,Rs/Quintal
Sultanpur,3.5,Tonnes,NR,Delicious,5000,5200,5100,Rs/Quintal
Tanda,1.4,Tonnes,NR,Delicious,6000,7000,6500,Rs/Quintal
Unnao,1.5,Tonnes,NR,Delicious,4150,4300,4250,Rs/Quintal
Varanasi(F&V),30,Tonnes,NR,Apple,6040,6125,6080,Rs/Quintal
Varipaal,0.1,Tonnes,NR,Apple,2300,2600,2500,Rs/Quintal
Vishalpur,3,Tonnes,NR,Delicious,5275,5400,5350,Rs/Quintal
Uttrakhand,,,,,,,,
Kashipur,0.2,Tonnes,NR,Other,5000,5200,5100,Rs/Quintal
Khateema,5,Tonnes,NR,Other,3300,3500,3400,Rs/Quintal
Manglaur,3,Tonnes,NR,Other,1800,2000,1900,Rs/Quintal
Rishikesh,2.2,Tonnes,NR,Other,4250,4690,4380,Rs/Quintal
Vikasnagar,0.7,Tonnes,NR,Other,5000,5000,5000,Rs/Quintal
Banana,,,,,,,,
Goa,,,,,,,,
Mapusa,24.3,Tonnes,NR,Other,450,550,500,Rs/Quintal
Haryana,,,,,,,,
Ambala Cantt.,2,Tonnes,NR,Other,1500,2300,2000,Rs/Quintal
Asandh,1.6,Tonnes,NR,Other,3100,3400,3200,Rs/Quintal
Ganaur,0.4,Tonnes,NR,Banana - Ripe,2500,2500,2500,Rs/Quintal
Gurgaon,49,Tonnes,NR,Other,1600,3000,2300,Rs/Quintal
Iamailabad,0.03,Tonnes,NR,Other,2560,3250,3020,Rs/Quintal
Jind,30,Tonnes,NR,Other,900,1200,1000,Rs/Quintal
kalanwali,0.2,Tonnes,NR,Other,2000,2000,2000,Rs/Quintal
Khanina,0.6,Tonnes,NR,Other,2000,2000,2000,Rs/Quintal
Mohindergarh,0.6,Tonnes,NR,Banana - Ripe,3000,3000,3000,Rs/Quintal
Pataudi,0.6,Tonnes,NR,Other,3000,3000,3000,Rs/Quintal
Ratia,0.5,Tonnes,NR,Other,3000,3000,3000,Rs/Quintal
Sadhaura,0.4,Tonnes,NR,Banana - Ripe,2000,2400,2200,Rs/Quintal
Safidon,1,Tonnes,NR,Other,2500,2500,2500,Rs/Quintal
Sampla,1.2,Tonnes,NR,Other,1500,1500,1500,Rs/Quintal
Sonepat,5.5,Tonnes,NR,Other,2200,2500,2200,Rs/Quintal
Taura,1,Tonnes,NR,Other,2000,2000,2000,Rs/Quintal
Himachal Pradesh,,,,,,,,
Bhuntar,1,Tonnes,NR,Other,2400,2460,2430,Rs/Quintal
Hamirpur,1,Tonnes,NR,Other,2200,2600,2400,Rs/Quintal
Hamirpur(Nadaun),1,Tonnes,NR,Other,2200,2600,2400,Rs/Quintal
Jammu and Kashmir,,,,,,,,
Batote,0.4,Tonnes,NR,Other,2400,2800,2600,Rs/Quintal
Kerala,,,,,,,,
Ettumanoor,2.6,Tonnes,NR,Banana - Ripe,3700,3800,3800,Rs/Quintal
Kanjangadu,2,Tonnes,NR,Other,4500,5500,5000,Rs/Quintal
,,,NR,Other,4000,5000,4500,Rs/Quintal
Kattappana,2,Tonnes,NR,Nendra Bale,3800,4100,3900,Rs/Quintal
,,,NR,Palayamthodan,2200,2500,2400,Rs/Quintal
,,,NR,Poovan,2500,3100,2700,Rs/Quintal
,,,NR,Robusta,1200,1600,1500,Rs/Quintal
Kayamkulam,3,Tonnes,NR,Nendra Bale,4100,4300,4200,Rs/Quintal
,,,NR,Palayamthodan,2100,2300,2200,Rs/Quintal
Kuruppanthura,1,Tonnes,NR,Palayamthodan,1600,2400,2000,Rs/Quintal
Mazhuvannur,1,Tonnes,NR,Nendra Bale,2500,5200,4300,Rs/Quintal
,,,NR,Palayamthodan,1500,2500,2000,Rs/Quintal
,,,NR,Poovan,2000,3500,2600,Rs/Quintal
,,,NR,Robusta,1000,2500,1600,Rs/Quintal
Nedumkandam,3,Tonnes,NR,Nendra Bale,4500,4500,4500,Rs/Quintal
,,,NR,Other,3500,3500,3500,Rs/Quintal
,,,NR,Palayamthodan,3000,3000,3000,Rs/Quintal
,,,NR,Robusta,2000,2000,2000,Rs/Quintal
Pala,3,Tonnes,NR,Banana - Ripe,4000,4600,4300,Rs/Quintal
Payyannur,34,Tonnes,NR,Other,3500,3700,3600,Rs/Quintal
,,,NR,Other,3800,4000,3900,Rs/Quintal
,,,NR,Other,4100,4300,4200,Rs/Quintal
Thalasserry,5.13,Tonnes,NR,Other,4020,4100,4050,Rs/Quintal
,,,NR,Other,3090,3200,3150,Rs/Quintal
Thirurrangadi,8,Tonnes,NR,Nendra Bale,3800,4200,4150,Rs/Quintal
,,,NR,Palayamthodan,1800,1950,1850,Rs/Quintal
,,,NR,Robusta,1000,1350,1200,Rs/Quintal
Madhya Pradesh,,,,,,,,
Bhopal(F&V),7,Tonnes,NR,Other,600,1000,800,Rs/Quintal
Burhanpur(F&V),3100,Tonnes,NR,Khandesh,551,930,601,Rs/Quintal
Guna(F&V),0.4,Tonnes,NR,Other,1300,1400,1400,Rs/Quintal
Harda(F&V),4,Tonnes,NR,Banana - Ripe,400,600,500,Rs/Quintal
Lashkar(F&V),14,Tonnes,NR,Other,500,600,550,Rs/Quintal
Maharashtra,,,,,,,,
Chandrapur(Ganjwad),8,Tonnes,NR,Other,800,1500,1100,Rs/Quintal
Karad,7,Tonnes,NR,Other,800,1200,1200,Rs/Quintal
Yawal,170,Tonnes,NR,Other,430,914,730,Rs/Quintal
Odisha,,,,,,,,
Kasinagar,5,Tonnes,NR,Banana - Ripe,2500,3000,3000,Rs/Quintal
Parlakhemundi,3,Tonnes,NR,Other,2500,3000,3000,Rs/Quintal
Punjab,,,,,,,,
Budalada,1.5,Tonnes,NR,Other,1500,1900,1700,Rs/Quintal
Dinanagar,0.6,Tonnes,NR,Medium,2100,2250,2200,Rs/Quintal
Dudhansadhan,0.5,Tonnes,NR,Other,2300,2700,2500,Rs/Quintal
Guru Har Sahai,2.5,Tonnes,NR,Banana - Ripe,1700,2100,2000,Rs/Quintal
Khanauri,0.2,Tonnes,NR,Other,2100,2300,2200,Rs/Quintal
Lehra Gaga,1.8,Tonnes,NR,Other,2300,2300,2300,Rs/Quintal
Malerkotla,13.1,Tonnes,NR,Other,900,1100,1000,Rs/Quintal
Mukerian,0.25,Tonnes,NR,Other,1900,2500,2300,Rs/Quintal
Mukerian(Talwara),0.2,Tonnes,NR,Other,2500,3400,3000,Rs/Quintal
Muktsar,1,Tonnes,NR,Banana - Ripe,1400,1800,1600,Rs/Quintal
Nabha,1.9,Tonnes,NR,Other,600,1000,700,Rs/Quintal
Patti,2,Tonnes,NR,Other,1200,2000,1500,Rs/Quintal
Quadian,1,Tonnes,NR,Other,1500,1700,1600,Rs/Quintal
Sunam,1,Tonnes,NR,Other,1100,1400,1400,Rs/Quintal
Zira,1.2,Tonnes,NR,Banana - Ripe,1800,2200,2000,Rs/Quintal
Rajasthan,,,,,,,,
Ajmer(F&V),13.8,Tonnes,NR,Other,1400,2000,1700,Rs/Quintal
Alwar(FV),12.2,Tonnes,NR,Other,1500,1700,1600,Rs/Quintal
Chittorgarh,0.8,Tonnes,NR,Other,1200,1500,1350,Rs/Quintal
Jalore,10,Tonnes,NR,Banana - Ripe,1800,2000,1900,Rs/Quintal
Sriganganagar(F&V),7.5,Tonnes,NR,Other,1800,1800,1800,Rs/Quintal
Tripura,,,,,,,,
Kalyanpur,0.4,Tonnes,NR,Champa,1480,1520,1500,Rs/Quintal
Pabiacherra,0.6,Tonnes,NR,Champa,1200,1250,1225,Rs/Quintal
Uttar Pradesh,,,,,,,,
Achnera,3.2,Tonnes,NR,Banana - Ripe,1500,1600,1550,Rs/Quintal
Akbarpur,3.5,Tonnes,NR,Banana - Ripe,1850,1950,1900,Rs/Quintal
Amroha,1.1,Tonnes,NR,Medium,2500,3500,3000,Rs/Quintal
Atarra,14,Tonnes,NR,Banana - Ripe,1700,1800,1750,Rs/Quintal
Badayoun,12,Tonnes,NR,Banana - Ripe,1750,2100,1960,Rs/Quintal
Banda,6,Tonnes,NR,Banana - Ripe,1770,1850,1800,Rs/Quintal
Bangarmau,1.2,Tonnes,NR,Medium,1450,1550,1500,Rs/Quintal
Bareilly,12,Tonnes,NR,Banana - Ripe,2025,2075,2050,Rs/Quintal
Bewar,0.5,Tonnes,NR,Banana - Ripe,1650,1850,1750,Rs/Quintal
Bijnaur,3,Tonnes,NR,Banana - Ripe,2000,2100,2050,Rs/Quintal
Chandausi,15,Tonnes,NR,Medium,870,950,910,Rs/Quintal
Charra,1,Tonnes,NR,Banana - Ripe,2000,2100,2050,Rs/Quintal
Chhibramau(Kannuj),4,Tonnes,NR,Banana - Ripe,2300,2450,2400,Rs/Quintal
Dhanura,0.7,Tonnes,NR,Medium,1000,1050,1000,Rs/Quintal
Divai,0.6,Tonnes,NR,Banana - Ripe,1180,1200,1190,Rs/Quintal
Etah,9,Tonnes,NR,Banana - Ripe,1950,2150,2040,Rs/Quintal
Fatehabad,10,Tonnes,NR,Banana - Ripe,1000,1050,1020,Rs/Quintal
Fatehpur,1.5,Tonnes,NR,Amruthapani,1750,1820,1780,Rs/Quintal
Firozabad,9.2,Tonnes,NR,Banana - Ripe,600,800,700,Rs/Quintal
Gangoh,1.2,Tonnes,NR,Medium,1255,1275,1265,Rs/Quintal
Ghiraur,11,Tonnes,NR,Banana - Ripe,1750,1950,1850,Rs/Quintal
Hargaon (Laharpur),3,Tonnes,NR,Desi(Bontha),500,600,550,Rs/Quintal
Hasanpur,0.2,Tonnes,NR,Banana - Ripe,900,1000,950,Rs/Quintal
Jarar,1,Tonnes,NR,Other,950,1050,1000,Rs/Quintal
Jhansi,8,Tonnes,NR,Banana - Ripe,1550,1650,1610,Rs/Quintal
Jhijhank,5,Tonnes,NR,Amruthapani,1000,1100,1050,Rs/Quintal
Kannauj,35,Tonnes,NR,Banana - Ripe,2250,2350,2300,Rs/Quintal
Karvi,3.5,Tonnes,NR,Banana - Ripe,1750,1850,1800,Rs/Quintal
Kasganj,2,Tonnes,NR,Banana - Ripe,2100,2250,2180,Rs/Quintal
Khair,2.5,Tonnes,NR,Banana - Ripe,2050,2150,2100,Rs/Quintal
Khairagarh,11,Tonnes,NR,Banana - Ripe,1500,1600,1550,Rs/Quintal
Konch,10,Tonnes,NR,Banana - Ripe,1800,1950,1900,Rs/Quintal
Lakhimpur,155,Tonnes,NR,Banana - Ripe,1480,1550,1520,Rs/Quintal
Lucknow,100,Tonnes,NR,Banana - Ripe,1700,1850,1750,Rs/Quintal
Mahoba,4,Tonnes,NR,Banana - Ripe,1480,1560,1510,Rs/Quintal
Maudaha,0.6,Tonnes,NR,Banana - Ripe,1700,1850,1775,Rs/Quintal
Mauranipur,8.5,Tonnes,NR,Medium,1700,1800,1750,Rs/Quintal
Muradabad,15,Tonnes,NR,Medium,800,900,825,Rs/Quintal
Orai,2,Tonnes,NR,Banana - Ripe,1800,1850,1825,Rs/Quintal
Pilibhit,39.5,Tonnes,NR,Banana - Ripe,910,940,925,Rs/Quintal
Pukhrayan,8,Tonnes,NR,Banana - Ripe,2150,2350,2250,Rs/Quintal
Puranpur,2.2,Tonnes,NR,Banana - Ripe,2000,2120,2060,Rs/Quintal
Purwa,2,Tonnes,NR,Banana - Ripe,1500,1550,1525,Rs/Quintal
Raath,1.2,Tonnes,NR,Banana - Ripe,1900,2000,1950,Rs/Quintal
Rampur,25,Tonnes,NR,Desi(Bontha),1100,1200,1150,Rs/Quintal
Ruperdeeha,4,Tonnes,NR,Banana - Ripe,NR,850,800,Rs/Quintal
Rura,6,Tonnes,NR,Banana - Ripe,2200,2600,2400,Rs/Quintal
Shahabad(New Mandi),3.7,Tonnes,NR,Banana - Ripe,1080,1170,1130,Rs/Quintal
Shahjahanpur,31,Tonnes,NR,Medium,1700,1800,1740,Rs/Quintal
Shikohabad,6,Tonnes,NR,Banana - Ripe,2000,2050,2020,Rs/Quintal
Sikanderabad,3.1,Tonnes,NR,Banana - Ripe,950,1050,1000,Rs/Quintal
Sirsaganj,1.2,Tonnes,NR,Banana - Ripe,1750,1950,1850,Rs/Quintal
Unnao,6.5,Tonnes,NR,Medium,1525,1650,1575,Rs/Quintal
Uttrakhand,,,,,,,,
Kicchha,2,Tonnes,NR,Other,1000,1200,1100,Rs/Quintal
Sitarganj,1.2,Tonnes,NR,Other,800,1000,900,Rs/Quintal
Ber(Zizyphus/Borehannu),,,,,,,,
Haryana,,,,,,,,
Mohindergarh,0.2,Tonnes,NR,Ber(Zizyphus),2000,2000,2000,Rs/Quintal
Chikoos(Sapota),,,,,,,,
Haryana,,,,,,,,
Asandh,0.1,Tonnes,NR,Other,4000,4200,4150,Rs/Quintal
Barwala(Hisar),1,Tonnes,NR,Other,2500,2500,2500,Rs/Quintal
Ratia,0.3,Tonnes,NR,Other,3500,3500,3500,Rs/Quintal
Taura,0.03,Tonnes,NR,Other,4400,4400,4400,Rs/Quintal
Uklana,0.2,Tonnes,NR,Other,3200,3200,3200,Rs/Quintal
Maharashtra,,,,,,,,
Akluj,1,Tonnes,NR,Other,1500,3200,2500,Rs/Quintal
Amrawati(Frui & Veg. Market),2,Tonnes,NR,Other,1000,2000,1500,Rs/Quintal
Aurangabad,2,Tonnes,NR,Other,1500,3500,2500,Rs/Quintal
Chandrapur(Ganjwad),1,Tonnes,NR,Other,2800,3300,3000,Rs/Quintal
Karad,3,Tonnes,NR,Other,2000,2500,2500,Rs/Quintal
Pune,11,Tonnes,NR,Other,1000,3000,2000,Rs/Quintal
Shrirampur,2,Tonnes,NR,Other,1500,2500,2000,Rs/Quintal
Punjab,,,,,,,,
Barnala,0.3,Tonnes,NR,Other,3200,3500,3350,Rs/Quintal
Guru Har Sahai,0.3,Tonnes,NR,Sapota,2500,3000,3000,Rs/Quintal
Rajasthan,,,,,,,,
Alwar(FV),0.8,Tonnes,NR,Other,3600,4700,4150,Rs/Quintal
Chittorgarh,0.5,Tonnes,NR,Other,2000,2500,2300,Rs/Quintal
Sriganganagar(F&V),6,Tonnes,NR,Other,2500,2500,2500,Rs/Quintal
Uttar Pradesh,,,,,,,,
Baraut,0.2,Tonnes,NR,Sapota,2000,2200,2100,Rs/Quintal
Etah,2.5,Tonnes,NR,Sapota,2100,2400,2250,Rs/Quintal
Shikohabad,2,Tonnes,NR,Sapota,2380,2450,2400,Rs/Quintal
Sikanderabad,0.5,Tonnes,NR,Sapota,1800,2200,2000,Rs/Quintal
Uttrakhand,,,,,,,,
Kashipur,0.5,Tonnes,NR,Other,1700,1800,1750,Rs/Quintal
Kicchha,1.8,Tonnes,NR,Sapota,1800,2200,2000,Rs/Quintal
Grapes,,,,,,,,
Chandigarh,,,,,,,,
Chandigarh(Grain/Fruit),7.34,Tonnes,NR,Other,2000,5000,3500,Rs/Quintal
Goa,,,,,,,,
Mapusa,1,Tonnes,NR,Green,3000,3000,3000,Rs/Quintal
Haryana,,,,,,,,
Barwala(Hisar),4,Tonnes,NR,Other,7500,7500,7500,Rs/Quintal
Mohindergarh,0.6,Tonnes,NR,Black,5000,6000,6000,Rs/Quintal
,,,NR,Green,5000,6000,6000,Rs/Quintal
Ratia,0.6,Tonnes,NR,Other,5500,7000,6000,Rs/Quintal
Sampla,0.1,Tonnes,NR,Other,8000,8000,8000,Rs/Quintal
Uklana,0.1,Tonnes,NR,Other,7000,7000,7000,Rs/Quintal
Himachal Pradesh,,,,,,,,
Bhuntar,0.1,Tonnes,NR,Other,9000,10000,9500,Rs/Quintal
Kerala,,,,,,,,
Nedumkandam,0.9,Tonnes,NR,Black,14000,14000,14000,Rs/Quintal
,,,NR,Green,10000,10000,10000,Rs/Quintal
,,,NR,Other,6000,6000,6000,Rs/Quintal
Parappanangadi,0.5,Tonnes,NR,Other,4850,5000,4950,Rs/Quintal
Perinthalmanna,2.8,Tonnes,NR,Black,5600,6400,6000,Rs/Quintal
Thirurrangadi,0.6,Tonnes,NR,Other,4500,4950,4800,Rs/Quintal
Maharashtra,,,,,,,,
Aurangabad,2,Tonnes,NR,Other,6000,9000,7500,Rs/Quintal
Chandrapur(Ganjwad),4,Tonnes,NR,Other,4000,7000,5500,Rs/Quintal
Pune,6,Tonnes,NR,Other,2000,20000,8000,Rs/Quintal
Punjab,,,,,,,,
Amritsar(Amritsar Mewa Mandi),6,Tonnes,NR,Black,3000,5000,4000,Rs/Quintal
Barnala,1.7,Tonnes,NR,Other,4500,5000,4750,Rs/Quintal
Ferozepur Cantt.,0.06,Tonnes,NR,Other,10000,10500,10300,Rs/Quintal
Guru Har Sahai,0.2,Tonnes,NR,White,4000,4000,4000,Rs/Quintal
Nabha,0.3,Tonnes,NR,Other,6500,10000,7400,Rs/Quintal
Sangrur,0.4,Tonnes,NR,Black,6000,6000,6000,Rs/Quintal
,,,NR,Green,5000,5800,5800,Rs/Quintal
Sunam,0.1,Tonnes,NR,Other,7000,8000,7500,Rs/Quintal
Zira,0.05,Tonnes,NR,Green,4000,5000,4500,Rs/Quintal
Rajasthan,,,,,,,,
Ajmer(F&V),0.4,Tonnes,NR,Other,3000,4000,3500,Rs/Quintal
Alwar(FV),0.9,Tonnes,NR,Other,5000,7000,6000,Rs/Quintal
Chittorgarh,1,Tonnes,NR,Other,6000,12000,9000,Rs/Quintal
Kota (FV),19.6,Tonnes,NR,Other,2500,4200,3325,Rs/Quintal
Sriganganagar(F&V),4,Tonnes,NR,Green,5000,5000,5000,Rs/Quintal
Uttar Pradesh,,,,,,,,
Faizabad,1.2,Tonnes,NR,Green,7650,7900,7700,Rs/Quintal
Uttrakhand,,,,,,,,
Kashipur,0.3,Tonnes,NR,Other,4300,4400,4350,Rs/Quintal
Kicchha,0.5,Tonnes,NR,Green,4800,5500,5000,Rs/Quintal
Guava,,,,,,,,
Haryana,,,,,,,,
Ballabhgarh,2,Tonnes,NR,Other,1800,2100,2000,Rs/Quintal
Barwala(Hisar),8,Tonnes,NR,Other,2000,2200,2200,Rs/Quintal
Faridabad,4,Tonnes,NR,Guava Alahabad,2000,3000,2500,Rs/Quintal
Gurgaon,9,Tonnes,NR,Other,1500,2500,2000,Rs/Quintal
kalanwali,0.1,Tonnes,NR,Other,3000,3000,3000,Rs/Quintal
Mohindergarh,2.5,Tonnes,NR,Guava,1500,2200,1700,Rs/Quintal
Narnaund,0.2,Tonnes,NR,Other,1800,2000,1900,Rs/Quintal
Pataudi,0.8,Tonnes,NR,Other,2000,2000,2000,Rs/Quintal
Ratia,0.4,Tonnes,NR,Other,1200,1200,1200,Rs/Quintal
Uklana,0.3,Tonnes,NR,Guava,1600,1800,1800,Rs/Quintal
Himachal Pradesh,,,,,,,,
Bhuntar,0.1,Tonnes,NR,Other,4000,4200,4100,Rs/Quintal
Hamirpur(Nadaun),0.5,Tonnes,NR,Other,3500,4000,3800,Rs/Quintal
Kerala,,,,,,,,
Perinthalmanna,2.2,Tonnes,NR,Guava,4600,5400,5000,Rs/Quintal
Madhya Pradesh,,,,,,,,
Bhopal(F&V),4,Tonnes,NR,Other,1000,1500,1200,Rs/Quintal
Guna(F&V),0.6,Tonnes,NR,Guava,1100,1200,1150,Rs/Quintal
Maharashtra,,,,,,,,
Aurangabad,2,Tonnes,NR,Other,1500,2000,1750,Rs/Quintal
Chandrapur(Ganjwad),NR,Tonnes,NR,Other,3500,3500,3500,Rs/Quintal
Kamthi,NR,Tonnes,NR,Other,600,1400,1100,Rs/Quintal
Nagpur,24,Tonnes,NR,Other,900,1400,1275,Rs/Quintal
Pune,18,Tonnes,NR,Other,2000,5000,2500,Rs/Quintal
Punjab,,,,,,,,
Barnala,0.3,Tonnes,NR,Other,1300,1500,1400,Rs/Quintal
Nabha,0.5,Tonnes,NR,Other,2000,3500,2500,Rs/Quintal
Patti,1,Tonnes,NR,Other,1200,1600,1400,Rs/Quintal
Sangrur,0.2,Tonnes,NR,Guava,1300,1300,1300,Rs/Quintal
Rajasthan,,,,,,,,
Ajmer(F&V),15.4,Tonnes,NR,Other,1200,2000,1600,Rs/Quintal
Alwar(FV),3.6,Tonnes,NR,Other,2000,3200,2600,Rs/Quintal
Chittorgarh,2.3,Tonnes,NR,Other,1500,2000,1800,Rs/Quintal
Kota (FV),14.9,Tonnes,NR,Other,1000,2100,1550,Rs/Quintal
Uttar Pradesh,,,,,,,,
Aliganj,5,Tonnes,NR,Guava,500,700,600,Rs/Quintal
Badayoun,0.5,Tonnes,NR,Guava,1250,1600,1460,Rs/Quintal
Bangarmau,1.4,Tonnes,NR,Guava,1100,1200,1150,Rs/Quintal
Baraut,0.2,Tonnes,NR,Guava,1040,1060,1050,Rs/Quintal
Etah,1.5,Tonnes,NR,Guava,1500,1700,1620,Rs/Quintal
Fatehabad,10,Tonnes,NR,Guava,1200,1250,1230,Rs/Quintal
Gangoh,0.3,Tonnes,NR,Guava,1755,1780,1770,Rs/Quintal
Ghaziabad,140,Tonnes,NR,Guava,2250,2850,2650,Rs/Quintal
Gulavati,0.1,Tonnes,NR,Guava,708,712,710,Rs/Quintal
Hasanpur,0.12,Tonnes,NR,Guava,2100,2300,2200,Rs/Quintal
Jarar,0.8,Tonnes,NR,Guava,1100,1200,1150,Rs/Quintal
Jhijhank,3,Tonnes,NR,Guava,700,800,750,Rs/Quintal
Kairana,3,Tonnes,NR,Guava,NR,NR,960,Rs/Quintal
Lucknow,56,Tonnes,NR,Guava,1300,1500,1400,Rs/Quintal
