"Commodity-wise, Market-wise Daily Report on : 16/01/2019 NR : Not Reported",,,,,,,,
Market Center,Arrivals(in tonnes),Unit of Arrivals,Origin,Variety,Minimum Prices(in Rs/quintals),Maximum Prices(in Rs/quintals),Modal Prices(in Rs/quintals),Unit of Price
Mau(Chitrakut),3.5,Tonnes,NR,1009 Kar,1800,1850,1825,Rs/Quintal
Maudaha,6.5,Tonnes,NR,III,2050,2250,2150,Rs/Quintal
Meerut,19,Tonnes,NR,III,2600,2740,2675,Rs/Quintal
Mirzapur,6.5,Tonnes,NR,Coarse,2255,2310,2280,Rs/Quintal
Mugrabaadshahpur,9,Tonnes,NR,1009 Kar,2260,2350,2300,Rs/Quintal
Muradabad,8,Tonnes,NR,Common,2325,2450,2350,Rs/Quintal
Muskara,1.5,Tonnes,NR,III,2200,2300,2250,Rs/Quintal
Muzzafarnagar,13,Tonnes,NR,III,2650,2750,2710,Rs/Quintal
Naanpara,19,Tonnes,NR,III,2280,2350,2325,Rs/Quintal
Naugarh,65,Tonnes,NR,III,2200,2270,2235,Rs/Quintal
Nautnava,6.5,Tonnes,NR,III,2100,2250,2170,Rs/Quintal
Nawabganj,0.6,Tonnes,NR,III,1500,NR,1600,Rs/Quintal
Orai,4,Tonnes,NR,Coarse,2100,2200,2150,Rs/Quintal
Paliakala,14,Tonnes,NR,Coarse,2260,2300,2285,Rs/Quintal
Partaval,31.5,Tonnes,NR,III,2200,2300,2250,Rs/Quintal
Pilibhit,118,Tonnes,NR,Coarse,2330,2370,2350,Rs/Quintal
Pratapgarh,26,Tonnes,NR,III,2220,2250,2235,Rs/Quintal
Pukhrayan,14,Tonnes,NR,III,2100,2200,2135,Rs/Quintal
Puranpur,170,Tonnes,NR,III,2290,2420,2355,Rs/Quintal
Purwa,2,Tonnes,NR,1009 Kar,2100,2150,2125,Rs/Quintal
Puwaha,13,Tonnes,NR,III,2300,2400,2350,Rs/Quintal
Raibareilly,7.5,Tonnes,NR,Common,2100,2200,2150,Rs/Quintal
Rasda,10,Tonnes,NR,III,205,230,210,Rs/Quintal
Ruperdeeha,5,Tonnes,NR,III,NR,1800,1700,Rs/Quintal
Safdarganj,80,Tonnes,NR,Common,2240,2320,2280,Rs/Quintal
Saharanpur,18,Tonnes,NR,III,2650,2750,2700,Rs/Quintal
Sahiyapur,31,Tonnes,NR,III,2210,2280,2245,Rs/Quintal
Saidpur,10,Tonnes,NR,III,2840,3040,2940,Rs/Quintal
Samsabad,1,Tonnes,NR,Other,2300,2500,2400,Rs/Quintal
Sehjanwa,3.5,Tonnes,NR,III,2130,2200,2160,Rs/Quintal
Shahjahanpur,160,Tonnes,NR,Common,2350,2400,2365,Rs/Quintal
Sirsaganj,12,Tonnes,NR,III,2670,2870,2770,Rs/Quintal
Sitapur,20,Tonnes,NR,Coarse,2150,2400,2260,Rs/Quintal
Sultanpur,236.5,Tonnes,NR,III,2350,2400,2380,Rs/Quintal
Tamkuhi Road,7,Tonnes,NR,III,2125,2200,2150,Rs/Quintal
Tundla,2.5,Tonnes,NR,III,2525,2550,2540,Rs/Quintal
Unnao,4.5,Tonnes,NR,III,2225,2350,2275,Rs/Quintal
Utraula,12,Tonnes,NR,Other,1820,1900,1860,Rs/Quintal
Uttaripura,30,Tonnes,NR,Other,2200,2200,2200,Rs/Quintal
Varanasi(Grain),375,Tonnes,NR,III,2340,2420,2370,Rs/Quintal
Varipaal,0.1,Tonnes,NR,Other,1900,2200,2000,Rs/Quintal
Vilthararoad,10,Tonnes,NR,III,2100,2200,2150,Rs/Quintal
Wansi,20,Tonnes,NR,III,2105,2115,2110,Rs/Quintal
Uttrakhand,,,,,,,,
Bazpur,40.5,Tonnes,NR,Common,2300,2600,2450,Rs/Quintal
Gadarpur,1487,Tonnes,NR,Other,1750,2295,2022,Rs/Quintal
Kicchha,15,Tonnes,NR,Common,1700,2000,1800,Rs/Quintal
West Bengal,,,,,,,,
Alipurduar,20,Tonnes,NR,Common,2550,2650,2600,Rs/Quintal
,,,NR,Fine,3150,3250,3200,Rs/Quintal
Asansol,112,Tonnes,NR,Fine,3000,3100,3000,Rs/Quintal
Balarampur,1.8,Tonnes,NR,Other,2650,2680,2660,Rs/Quintal
Bankura Sadar,15,Tonnes,NR,Common,2400,2550,2500,Rs/Quintal
Baruipur(Canning),19.5,Tonnes,NR,Common,2550,2650,2600,Rs/Quintal
,,,NR,Super Fine,4050,4150,4075,Rs/Quintal
Baxirhat,243,Tonnes,NR,Common,2500,2700,2600,Rs/Quintal
Beldanga,65,Tonnes,NR,Other,2600,2750,2700,Rs/Quintal
Bethuadahari,10,Tonnes,NR,Fine,3600,3800,3700,Rs/Quintal
Birbhum,170,Tonnes,NR,Common,2420,2460,2440,Rs/Quintal
Bishnupur(Bankura),11,Tonnes,NR,Common,2600,2700,2650,Rs/Quintal
,,,NR,Fine,2800,2900,2850,Rs/Quintal
Bolpur,175,Tonnes,NR,Common,2340,2400,2380,Rs/Quintal
,,,NR,Fine,2530,2580,2550,Rs/Quintal
Burdwan,362,Tonnes,NR,Common,2250,2350,2300,Rs/Quintal
Champadanga,14,Tonnes,NR,Ratnachudi (718 5-749),3100,3300,3200,Rs/Quintal
Diamond Harbour(South 24-pgs),24,Tonnes,NR,Common,2400,2500,2450,Rs/Quintal
,,,NR,Super Fine,3900,4100,4000,Rs/Quintal
Durgapur,150,Tonnes,NR,Fine,2825,2950,2875,Rs/Quintal
,,,NR,Other,2750,2875,2825,Rs/Quintal
Egra/contai,36,Tonnes,NR,Coarse,2300,2500,2400,Rs/Quintal
,,,NR,Fine,2600,2800,2700,Rs/Quintal
English Bazar,11.52,Tonnes,NR,Fine,3600,3700,3650,Rs/Quintal
Falakata,20,Tonnes,NR,Common,2550,2650,2600,Rs/Quintal
,,,NR,Fine,3150,3250,3200,Rs/Quintal
Gajol,19,Tonnes,NR,Fine,3400,3800,3600,Rs/Quintal
Garbeta(Medinipur),3,Tonnes,NR,Fine,2800,3000,2900,Rs/Quintal
Ghatal,5,Tonnes,NR,Fine,2500,2600,2550,Rs/Quintal
,,,NR,Masuri,2350,2450,2400,Rs/Quintal
Guskara(Burdwan),330,Tonnes,NR,Fine,2250,2350,2300,Rs/Quintal
Indus(Bankura Sadar),40,Tonnes,NR,Fine,2700,2800,2750,Rs/Quintal
Islampur,28,Tonnes,NR,Other,3450,3550,3500,Rs/Quintal
Jangipur,65,Tonnes,NR,Fine,2880,2925,2905,Rs/Quintal
Jhargram,32,Tonnes,NR,Common,2700,2900,2800,Rs/Quintal
,,,NR,Fine,3200,3400,3300,Rs/Quintal
,,,NR,Super Fine,3800,4000,3900,Rs/Quintal
Jiaganj,11.7,Tonnes,NR,Fine,2460,2500,2470,Rs/Quintal
Kaliaganj,10,Tonnes,NR,Other,3300,3400,3350,Rs/Quintal
Kalipur,82,Tonnes,NR,Common,2250,2350,2300,Rs/Quintal
,,,NR,Other,2400,2500,2450,Rs/Quintal
Kalyani,3.5,Tonnes,NR,Fine,3200,3600,3400,Rs/Quintal
,,,NR,Other,2800,3200,3000,Rs/Quintal
,,,NR,Sona,2200,2600,2400,Rs/Quintal
Kandi,36,Tonnes,NR,Common,2350,2450,2400,Rs/Quintal
Karimpur,50,Tonnes,NR,Other,3000,3300,3200,Rs/Quintal
Karsiyang(Matigara),15.6,Tonnes,NR,Other,2800,3200,3000,Rs/Quintal
Kasimbazar,93,Tonnes,NR,Other,2700,2760,2725,Rs/Quintal
Kasipur,0.45,Tonnes,NR,Other,2660,2680,2670,Rs/Quintal
Katwa,143,Tonnes,NR,Other,2250,2350,2300,Rs/Quintal
Khatra,22,Tonnes,NR,Common,2600,2700,2650,Rs/Quintal
Kolaghat,24,Tonnes,NR,Common,2500,2700,2600,Rs/Quintal
,,,NR,Fine,2700,2900,2800,Rs/Quintal
Lalbagh,12,Tonnes,NR,Other,2460,2525,2500,Rs/Quintal
Medinipur(West),16,Tonnes,NR,Fine,2780,2820,2800,Rs/Quintal
Pandua,50,Tonnes,NR,Ratnachudi (718 5-749),2850,3000,2950,Rs/Quintal
Purulia,12,Tonnes,NR,Other,2640,2650,2640,Rs/Quintal
Raiganj,27,Tonnes,NR,Other,3350,3450,3400,Rs/Quintal
Ramkrishanpur(Howrah),19.8,Tonnes,NR,Other,2900,3100,3000,Rs/Quintal
,,,NR,Sona Mansoori Non Basmati,2800,3000,2900,Rs/Quintal
Rampurhat,94,Tonnes,NR,Common,2380,2420,2400,Rs/Quintal
,,,NR,Fine,2780,2820,2800,Rs/Quintal
Ranaghat,3.2,Tonnes,NR,Other,3500,3700,3600,Rs/Quintal
Sainthia,122,Tonnes,NR,Common,2450,2470,2460,Rs/Quintal
Samsi,45,Tonnes,NR,Fine,3350,3450,3400,Rs/Quintal
,,,NR,H.Y.V.,2650,2750,2700,Rs/Quintal
Sealdah Koley Market,49.7,Tonnes,NR,Fine,2700,2800,2700,Rs/Quintal
Sheoraphuly,10.1,Tonnes,NR,Ratnachudi (718 5-749),3000,3200,3100,Rs/Quintal
Siliguri,168,Tonnes,NR,Fine(Basmati),3500,3800,3700,Rs/Quintal
,,,NR,Other,2500,2900,2700,Rs/Quintal
Tamluk (Medinipur E),23,Tonnes,NR,Common,2400,2600,2500,Rs/Quintal
,,,NR,Fine,2600,2800,2700,Rs/Quintal
Toofanganj,25.5,Tonnes,NR,Other,2500,2700,2600,Rs/Quintal
Uluberia,4.2,Tonnes,NR,Other,2800,3000,2900,Rs/Quintal
,,,NR,Sona Mansoori Non Basmati,2700,2900,2800,Rs/Quintal
Sajje,,,,,,,,
Karnataka,,,,,,,,
Mundaragi,NR,Tonnes,NR,Sajje,1615,1615,1615,Rs/Quintal
Same/Savi,,,,,,,,
Karnataka,,,,,,,,
Hubli (Amaragol),NR,Tonnes,NR,Same/Savi Local,951,951,951,Rs/Quintal
Huliyar,19,Tonnes,NR,Same/Savi Local,2400,2600,2500,Rs/Quintal
Madhya Pradesh,,,,,,,,
Mandla,8.36,Tonnes,NR,Other,1700,1950,1900,Rs/Quintal
Soji,,,,,,,,
Odisha,,,,,,,,
Talcher,3.4,Tonnes,NR,Other,3000,3200,3100,Rs/Quintal
Wheat,,,,,,,,
Chattisgarh,,,,,,,,
Gandai,5,Tonnes,NR,147 Average,1700,1800,1735,Rs/Quintal
Kawardha,13.4,Tonnes,NR,Deshi,2000,2025,2010,Rs/Quintal
Rajnandgaon,0.5,Tonnes,NR,Deshi,2180,2180,2180,Rs/Quintal
Gujarat,,,,,,,,
Amreli,4.4,Tonnes,NR,Lokwan,2000,2250,2175,Rs/Quintal
,,,NR,Rajasthan Tukdi,2345,2365,2365,Rs/Quintal
Bagasara,7,Tonnes,NR,Lokwan Gujrat,2085,2205,2145,Rs/Quintal
Becharaji,2.8,Tonnes,NR,Other,1975,1995,1985,Rs/Quintal
Bhiloda,1,Tonnes,NR,Other,2000,2200,2100,Rs/Quintal
Borsad,0.5,Tonnes,NR,Other,1850,1925,1925,Rs/Quintal
Botad,7.6,Tonnes,NR,Other,1850,2360,2105,Rs/Quintal
Chotila,2.5,Tonnes,NR,Local,1750,2250,2000,Rs/Quintal
Dahod,103.3,Tonnes,NR,147 Average,2150,2250,2200,Rs/Quintal
,,,NR,Lokwan,2150,2250,2200,Rs/Quintal
Deesa,16,Tonnes,NR,Other,1815,2130,2000,Rs/Quintal
Deesa(Bhildi),0.5,Tonnes,NR,Other,1905,2025,2000,Rs/Quintal
Dehgam,2,Tonnes,NR,Other,1950,2075,2012,Rs/Quintal
Dehgam(Rekhiyal),0.2,Tonnes,NR,Other,2000,2065,2032,Rs/Quintal
Derol,0.1,Tonnes,NR,Other,1630,1650,1640,Rs/Quintal
Derol(Adadara),0.3,Tonnes,NR,Lokwan,1630,1650,1640,Rs/Quintal
,,,NR,Other,1650,1670,1660,Rs/Quintal
Derol(Vejalpur),0.2,Tonnes,NR,Lokwan,1630,1650,1640,Rs/Quintal
,,,NR,Other,1650,1670,1660,Rs/Quintal
Dhanera,0.1,Tonnes,NR,Other,1915,1915,1915,Rs/Quintal
Dhansura,0.5,Tonnes,NR,Milbar,1950,2100,2000,Rs/Quintal
Dholka(Koth),2.5,Tonnes,NR,Other,1800,2000,1900,Rs/Quintal
Dhoraji,1.1,Tonnes,NR,Lokwan,1855,2145,2075,Rs/Quintal
Dhrol,0.7,Tonnes,NR,Other,1800,1950,1875,Rs/Quintal
Gondal,32,Tonnes,NR,Lokwan,2030,2290,2170,Rs/Quintal
,,,NR,Sechor No. 1,2040,2350,2200,Rs/Quintal
Halvad,2.5,Tonnes,NR,Other,1900,2150,2075,Rs/Quintal
Jambusar,0.1,Tonnes,NR,Other,1700,2100,1900,Rs/Quintal
Jamnagar,7.3,Tonnes,NR,Other,1950,2170,2060,Rs/Quintal
Jasdan,3,Tonnes,NR,2189 No. 2,1750,2335,2150,Rs/Quintal
Junagadh,30.9,Tonnes,NR,Lokwan,1925,2190,2125,Rs/Quintal
,,,NR,Sharbati,2050,2255,2150,Rs/Quintal
Kadi,9,Tonnes,NR,Deshi,1925,2185,2050,Rs/Quintal
Kalawad,1.7,Tonnes,NR,Other,1500,2250,1875,Rs/Quintal
Kapadvanj,4.2,Tonnes,NR,Other,1900,2125,2012,Rs/Quintal
Khambhat(Grain Market),1,Tonnes,NR,Other,1990,2060,2040,Rs/Quintal
Khedbrahma,5,Tonnes,NR,Other,2000,2125,2062,Rs/Quintal
Mahuva(Station Road),6.5,Tonnes,NR,Kalyan,1975,2605,2250,Rs/Quintal
Mandvi,0.32,Tonnes,NR,Other,1775,1775,1775,Rs/Quintal
Mansa,0.39,Tonnes,NR,Medium,1975,2295,2050,Rs/Quintal
Meghraj,NR,Tonnes,NR,Other,1825,1975,1975,Rs/Quintal
Meghraj(Radlavada),NR,Tonnes,NR,Lokwan,1825,1975,1975,Rs/Quintal
Mehsana,1.6,Tonnes,NR,Local,1925,2225,2125,Rs/Quintal
Mehsana(Jornang),0.7,Tonnes,NR,Other,2060,2380,2300,Rs/Quintal
Modasa,4.7,Tonnes,NR,Lokwan Gujrat,1955,2265,2095,Rs/Quintal
Modasa(Tintoi),2.4,Tonnes,NR,Lokwan,1900,2185,2045,Rs/Quintal
Morbi,4.3,Tonnes,NR,Local,2035,2285,2160,Rs/Quintal
Palanpur,16,Tonnes,NR,Other,1950,2240,2095,Rs/Quintal
Palitana,0.04,Tonnes,NR,Hybrid,1900,2400,2150,Rs/Quintal
Patan,15.7,Tonnes,NR,Other,1975,2215,2100,Rs/Quintal
Porbandar,0.1,Tonnes,NR,Lokwan,NR,1725,1725,Rs/Quintal
Radhanpur,3.7,Tonnes,NR,Medium Fine,1850,2255,2050,Rs/Quintal
Rajkot,53.5,Tonnes,NR,Lokwan,1985,2195,2000,Rs/Quintal
,,,NR,Sharbati,2045,2330,2200,Rs/Quintal
S.Mandvi,0.32,Tonnes,NR,Other,1775,1775,1775,Rs/Quintal
Siddhpur,10.17,Tonnes,NR,Hybrid,1965,2275,2120,Rs/Quintal
Talod,13.7,Tonnes,NR,Other,1975,2150,2063,Rs/Quintal
Tarapur,0.77,Tonnes,NR,Other,1600,2000,2000,Rs/Quintal
Thara,6.4,Tonnes,NR,Other,1975,2505,2240,Rs/Quintal
Thasara,20,Tonnes,NR,Lokwan,1800,1900,1850,Rs/Quintal
Thasara(Dokar),25,Tonnes,NR,Lokwan,1800,1900,1850,Rs/Quintal
Vadgam,1,Tonnes,NR,Lokwan Gujrat,1960,1975,1967.5,Rs/Quintal
Vadodara,40.38,Tonnes,NR,Lokwan,2500,2600,2600,Rs/Quintal
,,,NR,Other,2600,2700,2700,Rs/Quintal
,,,NR,Sonalika,2500,3200,3200,Rs/Quintal
Vijapur,2.1,Tonnes,NR,Other,2030,2165,2110,Rs/Quintal
Vijapur(Gojjariya),0.1,Tonnes,NR,Other,2170,2170,2170,Rs/Quintal
Visavadar,8.3,Tonnes,NR,Lokwan Gujrat,2060,2200,2130,Rs/Quintal
Visnagar,28.8,Tonnes,NR,Other,2000,2205,2107,Rs/Quintal
Jharkhand,,,,,,,,
Giridih,10.36,Tonnes,NR,White,2300,2450,2400,Rs/Quintal
Lohardaga,NR,Tonnes,NR,Medium,1750,1900,1800,Rs/Quintal
,,,NR,Medium Fine,3000,3200,3100,Rs/Quintal
Pakur,0.06,Tonnes,NR,Deshi,1735,1949,1842,Rs/Quintal
,,,NR,White,2052,2254,2148,Rs/Quintal
Karnataka,,,,,,,,
Bangalore,230,Tonnes,NR,Local,2400,3100,2750,Rs/Quintal
Bhadravathi,5,Tonnes,NR,Local,2960,3000,2990,Rs/Quintal
Gadag,4,Tonnes,NR,White,2096,2519,2218,Rs/Quintal
Mysore (Bandipalya),7,Tonnes,NR,Local,2600,3300,2950,Rs/Quintal
Shimoga,NR,Tonnes,NR,Super Fine,2800,3100,2950,Rs/Quintal
Kerala,,,,,,,,
Alappuzha,5,Tonnes,NR,Other,1750,1850,1800,Rs/Quintal
Madhya Pradesh,,,,,,,,
A lot,195.37,Tonnes,NR,Medium,2011,2041,2025,Rs/Quintal
Agar,12,Tonnes,NR,Other,1865,2030,1970,Rs/Quintal
Amarpatan,10,Tonnes,NR,Other,1900,1910,1905,Rs/Quintal
Anjad,2.9,Tonnes,NR,Lokwan,3500,3500,3500,Rs/Quintal
Aron,7.1,Tonnes,NR,Other,1950,2595,2184,Rs/Quintal
Ashoknagar,50,Tonnes,NR,Deshi,2000,2200,2100,Rs/Quintal
,,,NR,Lokwan,1903,1950,1910,Rs/Quintal
,,,NR,Sharbati,2430,2762,2527,Rs/Quintal
Ashta,104.5,Tonnes,NR,MP Lokwan,1846,2124,2020,Rs/Quintal
,,,NR,MP Sharbati,1981,2980,2110,Rs/Quintal
Babai,1,Tonnes,NR,147 Average,1840,1840,1840,Rs/Quintal
Badamalhera,1.7,Tonnes,NR,Other,1949,1952,1950,Rs/Quintal
Badnagar,47.5,Tonnes,NR,Lokwan,1971,2250,2071,Rs/Quintal
Badnawar,29.8,Tonnes,NR,Lokwan,1800,2235,2125,Rs/Quintal
Badod,1.4,Tonnes,NR,Other,2000,2015,2007,Rs/Quintal
Badwaha,19.61,Tonnes,NR,Lokwan,2017,2044,2018,Rs/Quintal
Baikunthpur,25.29,Tonnes,NR,Dara Mill Quality,1900,1990,1976,Rs/Quintal
Banapura,27,Tonnes,NR,Mill Quality,1945,1966,1951,Rs/Quintal
Banda,11.6,Tonnes,NR,147 Average,1851,1858,1852,Rs/Quintal
Bankhedi,1.5,Tonnes,NR,Other,1870,1891,1891,Rs/Quintal
Bareli,1.8,Tonnes,NR,Lokwan MP No. 1,1851,1860,1855,Rs/Quintal
Beohari,5.2,Tonnes,NR,Other,1900,1900,1900,Rs/Quintal
Berasia,45,Tonnes,NR,Lokwan,1825,2105,1956,Rs/Quintal
,,,NR,Other,1825,2105,1956,Rs/Quintal
Bhikangaon,14.8,Tonnes,NR,Lokwan,2000,2131,2098,Rs/Quintal
Bhopal,20.6,Tonnes,NR,Lokwan MP No. 1,1977,2061,2008,Rs/Quintal
,,,NR,MP Sharbati,2550,2580,2580,Rs/Quintal
Biaora,43.5,Tonnes,NR,Other,1972,2030,1995,Rs/Quintal
Bichhiya,29.75,Tonnes,NR,Medium,1735,1735,1735,Rs/Quintal
Bijawar,48.8,Tonnes,NR,Mill Quality,1849,1860,1855,Rs/Quintal
Binaganj,39.4,Tonnes,NR,Other,1930,2000,1950,Rs/Quintal
Budhar,7.5,Tonnes,NR,Mill Quality,1800,1800,1800,Rs/Quintal
Burhanpur,2.6,Tonnes,NR,Lokwan,2011,2068,2019,Rs/Quintal
Chaakghat,500,Tonnes,NR,147 Average,1900,2000,1980,Rs/Quintal
Chanderi,9.5,Tonnes,NR,Mill Quality,1700,1950,1800,Rs/Quintal
Chhapiheda,17.3,Tonnes,NR,147 Average,1850,1950,1900,Rs/Quintal
Chhindwara,325.7,Tonnes,NR,Other,1900,2200,2100,Rs/Quintal
Dabra,6,Tonnes,NR,Other,2030,2090,2090,Rs/Quintal
Daloda,20.5,Tonnes,NR,Mill Quality,1900,2250,2100,Rs/Quintal
Datia,2,Tonnes,NR,Other,2019,2021,2020,Rs/Quintal
Deori,31,Tonnes,NR,MP Lokwan,1730,1780,1750,Rs/Quintal
Dewas,162,Tonnes,NR,Lokwan,1620,2100,2000,Rs/Quintal
,,,NR,Other,2010,2334,2100,Rs/Quintal
Dhamnod,5.5,Tonnes,NR,Lok-1,2025,2072,2050,Rs/Quintal
Dhar,43.4,Tonnes,NR,Lokwan,1982,2368,2100,Rs/Quintal
Gadarwada,33.3,Tonnes,NR,Lokwan,1837,1913,1905,Rs/Quintal
Gairatganj,29.3,Tonnes,NR,Dara Mill Quality,1842,2150,2000,Rs/Quintal
Ganjbasoda,13.3,Tonnes,NR,MP Sharbati,1711,2770,2600,Rs/Quintal
Garhakota,0.4,Tonnes,NR,Other,1800,1852,1850,Rs/Quintal
Gautampura,1.4,Tonnes,NR,147 Average,2015,2075,2075,Rs/Quintal
Gohad,1.09,Tonnes,NR,Other,1950,1950,1950,Rs/Quintal
Gotegaon,6.1,Tonnes,NR,Other,1872,1880,1875,Rs/Quintal
Guna,84,Tonnes,NR,147 Average,1940,2755,2265,Rs/Quintal
Haatpipliya,6.64,Tonnes,NR,Lok -1 (Nilami Rate),1950,2130,2040,Rs/Quintal
Hanumana,64.4,Tonnes,NR,Other,1650,1800,1735,Rs/Quintal
Harda,52.6,Tonnes,NR,MP(Desi),1900,1930,1925,Rs/Quintal
Harpalpur,5.7,Tonnes,NR,Other,1910,1925,1917,Rs/Quintal
Harsood,8.6,Tonnes,NR,Lokwan,2006,2009,2008,Rs/Quintal
Ichhawar,20.2,Tonnes,NR,Lokwan,1870,2111,2020,Rs/Quintal
Indore,59.1,Tonnes,NR,Lokwan,1800,2326,2100,Rs/Quintal
Jabalpur,109.4,Tonnes,NR,Medium Fine,1830,2341,1966,Rs/Quintal
Jaithari,3,Tonnes,NR,Other,1900,1900,1900,Rs/Quintal
Jaora,217.3,Tonnes,NR,Lok -1 (Nilami Rate),2050,2444,2100,Rs/Quintal
Javera,4.8,Tonnes,NR,Mill Quality,1800,1850,1830,Rs/Quintal
Jawar,15.2,Tonnes,NR,Other,1940,2100,1975,Rs/Quintal
Jhabua,16,Tonnes,NR,147 Average,1701,1710,1705,Rs/Quintal
Kalapipal,4.33,Tonnes,NR,Lokwan,1675,1855,1750,Rs/Quintal
,,,NR,Mill Quality,1735,1790,1755,Rs/Quintal
,,,NR,MP Sharbati,1780,2100,1980,Rs/Quintal
Kareli,5,Tonnes,NR,Medium,1872,1900,1895,Rs/Quintal
Karera,21.3,Tonnes,NR,Other,1905,2000,1950,Rs/Quintal
Karhi,64.75,Tonnes,NR,Other,1850,1950,1900,Rs/Quintal
Kasrawad,56.2,Tonnes,NR,Local,2080,2100,2090,Rs/Quintal
Katni,234.1,Tonnes,NR,Local,1900,1980,1965,Rs/Quintal
,,,NR,Lokwan,1981,2100,2019,Rs/Quintal
Khachrod,2,Tonnes,NR,Lokwan,1987,2160,2081,Rs/Quintal
Khandwa,76,Tonnes,NR,Lok-1,1905,2180,2070,Rs/Quintal
Khargone,70,Tonnes,NR,Other,2084,2181,2140,Rs/Quintal
Khategaon,62.2,Tonnes,NR,Other,1800,2142,1942,Rs/Quintal
Khilchipur,8.7,Tonnes,NR,147 Average,1920,2010,1970,Rs/Quintal
Khirakiya,45.7,Tonnes,NR,147 Average,1930,1980,1963,Rs/Quintal
Khujner,3.3,Tonnes,NR,Deshi,1900,2035,1941,Rs/Quintal
Khurai,2.3,Tonnes,NR,MP Sharbati,1865,2585,2170,Rs/Quintal
Kolaras,0.3,Tonnes,NR,Other,1900,1978,1950,Rs/Quintal
Kukshi,30.11,Tonnes,NR,Other,1900,2100,2025,Rs/Quintal
Kumbhraj,7.6,Tonnes,NR,Medium,1950,2150,1980,Rs/Quintal
Lahar,0.7,Tonnes,NR,Other,1981,1981,1981,Rs/Quintal
Lashkar,1,Tonnes,NR,Mill Quality,2006,2006,2006,Rs/Quintal
Lateri,1,Tonnes,NR,Deshi,1845,2555,2505,Rs/Quintal
LavKush Nagar(Laundi),4.8,Tonnes,NR,Other,1815,1820,1817,Rs/Quintal
Mahidpur,5.56,Tonnes,NR,Other,2000,2216,2108,Rs/Quintal
Maksudangarh,3.6,Tonnes,NR,Other,1925,2000,1980,Rs/Quintal
Malthone,60,Tonnes,NR,Dara Mill Quality,1850,1850,1850,Rs/Quintal
Manasa,96,Tonnes,NR,Other,1900,2160,2030,Rs/Quintal
Manawar,128.3,Tonnes,NR,Lokwan,2025,2100,2080,Rs/Quintal
Mandla,17.02,Tonnes,NR,Other,1900,1900,1900,Rs/Quintal
Mandsaur,80,Tonnes,NR,147 Average,1900,2225,1960,Rs/Quintal
Mehar,9.98,Tonnes,NR,MP(Desi),1842,1862,1850,Rs/Quintal
Mhow,3.2,Tonnes,NR,Other,1960,2150,2055,Rs/Quintal
Momanbadodiya,22.6,Tonnes,NR,Other,1875,1900,1887,Rs/Quintal
Morena,5.7,Tonnes,NR,Lokwan,1996,2005,2000,Rs/Quintal
Nagda,7,Tonnes,NR,Other,1960,2130,2033,Rs/Quintal
Nagod,93.6,Tonnes,NR,Mill Quality,1920,1950,1925,Rs/Quintal
Nalkehda,2.4,Tonnes,NR,Other,1800,1920,1850,Rs/Quintal
Narsinghpur,21,Tonnes,NR,Other,1840,1860,1855,Rs/Quintal
Nasrullaganj,36.7,Tonnes,NR,Other,1951,2051,1970,Rs/Quintal
Neemuch,283.5,Tonnes,NR,147 Average,1990,2353,2077,Rs/Quintal
Niwadi,102.1,Tonnes,NR,Lokwan,1850,1950,1900,Rs/Quintal
Obedullaganj,35.5,Tonnes,NR,Lokwan,1825,2061,1934,Rs/Quintal
Pachaur,33.33,Tonnes,NR,147 Average,1920,2070,1950,Rs/Quintal
Patharia,11,Tonnes,NR,Lokwan MP No. 1,1880,1950,1900,Rs/Quintal
Piplya,6.8,Tonnes,NR,147 Average,1850,2078,1950,Rs/Quintal
Raisen,2.2,Tonnes,NR,MP Sharbati,1875,1875,1875,Rs/Quintal
Rajgarh,13.2,Tonnes,NR,147 Average,1800,2225,2000,Rs/Quintal
Rajnagar,24,Tonnes,NR,Mill Quality,1770,1800,1800,Rs/Quintal
Ramnagar,10.5,Tonnes,NR,1482,1900,1920,1910,Rs/Quintal
Rehati,1.2,Tonnes,NR,Other,1903,1921,1921,Rs/Quintal
Sailana,2.4,Tonnes,NR,Other,1913,2338,2150,Rs/Quintal
Sanawad,20.1,Tonnes,NR,Lokwan,2004,2056,2016,Rs/Quintal
Sanwer,9.5,Tonnes,NR,Other,2100,2200,2200,Rs/Quintal
Sarangpur,8.2,Tonnes,NR,Other,1860,1949,1905,Rs/Quintal
Sehore,77.5,Tonnes,NR,Lokwan,1890,2187,2005,Rs/Quintal
,,,NR,MP Sharbati,2476,2900,2755,Rs/Quintal
Sevda,11,Tonnes,NR,Mill Quality,1875,1931,1900,Rs/Quintal
Shahdol,1.8,Tonnes,NR,Other,1910,1910,1910,Rs/Quintal
Shajapur,20.95,Tonnes,NR,Other,1961,2046,1990,Rs/Quintal
Shamshabad,8.3,Tonnes,NR,Lok -1 (Nilami Rate),1870,1951,1916,Rs/Quintal
Sheopurbadod,2.7,Tonnes,NR,Other,1851,1870,1851,Rs/Quintal
Sheopurkalan,3.6,Tonnes,NR,Other,1894,1966,1910,Rs/Quintal
Shujalpur,9.46,Tonnes,NR,Other,1900,2059,1950,Rs/Quintal
Shyampur,4.2,Tonnes,NR,MP Lokwan,1981,2005,2001,Rs/Quintal
Sihora,38.5,Tonnes,NR,Lokwan,1989,1989,1989,Rs/Quintal
,,,NR,Other,1989,1996,1992,Rs/Quintal
