"Commodity-wise, Market-wise Daily Report on : 05/01/2019 NR : Not Reported",,,,,,,,
Market Center,Arrivals(in tonnes),Unit of Arrivals,Origin,Variety,Minimum Prices(in Rs/quintals),Maximum Prices(in Rs/quintals),Modal Prices(in Rs/quintals),Unit of Price
Nohar,6.4,Tonnes,NR,Other,3811,3811,3811,Rs/Quintal
Nokha,65.4,Tonnes,NR,Other,3400,3900,3650,Rs/Quintal
Rawatsar,8.4,Tonnes,NR,Other,4890,4890,4890,Rs/Quintal
Sriganganagar,7,Tonnes,NR,Balli/Habbu,2800,2800,2800,Rs/Quintal
Tamil Nadu,,,,,,,,
Pennagaram,NR,Tonnes,NR,Other,4800,5100,4900,Rs/Quintal
Sevur,0.2,Tonnes,NR,DMV-7,4950,5310,5000,Rs/Quintal
Uttar Pradesh,,,,,,,,
Achalda,20,Tonnes,NR,Balli/Habbu,3500,3502,3501,Rs/Quintal
Bijnaur,0.9,Tonnes,NR,Groundnut seed,4870,5000,4930,Rs/Quintal
Chirgaon,2.5,Tonnes,NR,Other,3200,3300,3250,Rs/Quintal
Ganjdudwara,2,Tonnes,NR,Local,4230,4300,4270,Rs/Quintal
Jhansi,305,Tonnes,NR,F.A.Q,4750,4950,4850,Rs/Quintal
Lalitpur,5,Tonnes,NR,Bold,4000,4255,4100,Rs/Quintal
Mahoba,123.5,Tonnes,NR,Balli/Habbu,3750,3840,3800,Rs/Quintal
Mauranipur,81,Tonnes,NR,Local,4700,4890,4850,Rs/Quintal
Nanuta,1,Tonnes,NR,Hybrid,4800,5000,4900,Rs/Quintal
Rampur,35,Tonnes,NR,Local,5040,5150,5100,Rs/Quintal
Samsabad,0.2,Tonnes,NR,Local,4700,4900,4800,Rs/Quintal
Uttrakhand,,,,,,,,
Lakshar,1.5,Tonnes,NR,Other,4890,5200,4900,Rs/Quintal
Groundnut (Split),,,,,,,,
Gujarat,,,,,,,,
Junagadh,1,Tonnes,NR,Groundnut(Split),4250,4755,4625,Rs/Quintal
Linseed,,,,,,,,
Madhya Pradesh,,,,,,,,
Daloda,9.2,Tonnes,NR,Other,4000,4160,4050,Rs/Quintal
Katni,0.6,Tonnes,NR,Other,3801,3901,3881,Rs/Quintal
Manasa,5,Tonnes,NR,Other,3200,3950,3575,Rs/Quintal
Mandsaur,45,Tonnes,NR,Other,3976,4186,4060,Rs/Quintal
Neemuch,15.5,Tonnes,NR,Linseed,4065,4200,4150,Rs/Quintal
Piplya,3,Tonnes,NR,Linseed,3952,4136,4095,Rs/Quintal
Rewa,1.6,Tonnes,NR,Other,3781,4031,4031,Rs/Quintal
Sagar,1.4,Tonnes,NR,Other,3700,4100,3975,Rs/Quintal
Maharashtra,,,,,,,,
Amarawati,NR,Tonnes,NR,Other,4500,4600,4550,Rs/Quintal
Rajasthan,,,,,,,,
Baran,1.7,Tonnes,NR,Other,4000,4100,4000,Rs/Quintal
Pratapgarh,6.4,Tonnes,NR,Other,4000,4190,4095,Rs/Quintal
Uttar Pradesh,,,,,,,,
Atarra,4,Tonnes,NR,Linseed,4100,4300,4200,Rs/Quintal
Baberu,3,Tonnes,NR,Linseed,4075,4230,4150,Rs/Quintal
Banda,18,Tonnes,NR,Linseed,4250,4350,4300,Rs/Quintal
Bharuasumerpur,1,Tonnes,NR,Linseed,4000,4300,4100,Rs/Quintal
Kanpur(Grain),25,Tonnes,NR,Linseed,4250,4400,4340,Rs/Quintal
Karvi,2.5,Tonnes,NR,Linseed,4075,4160,4120,Rs/Quintal
Mahoba,2,Tonnes,NR,LC-185,4015,4080,4050,Rs/Quintal
Maudaha,0.8,Tonnes,NR,Linseed,4050,4250,4125,Rs/Quintal
Sultanpur,0.1,Tonnes,NR,Linseed,4800,4900,4850,Rs/Quintal
Varanasi(Grain),11.5,Tonnes,NR,Linseed,4075,4120,4100,Rs/Quintal
Varipaal,0.1,Tonnes,NR,Linseed,3800,4000,3900,Rs/Quintal
Mustard,,,,,,,,
Assam,,,,,,,,
Dhekiajuli,2,Tonnes,NR,Other,4000,4100,4100,Rs/Quintal
Dhing,29,Tonnes,NR,Mustard,4200,4500,4300,Rs/Quintal
Chattisgarh,,,,,,,,
Bhatapara,3.8,Tonnes,NR,Other,3000,3661,3500,Rs/Quintal
Rajnandgaon,0.3,Tonnes,NR,Mustard,3401,3526,3401,Rs/Quintal
Gujarat,,,,,,,,
Dahod,0.1,Tonnes,NR,Other,3000,3600,3300,Rs/Quintal
Deesa,3,Tonnes,NR,Other,3535,3535,3535,Rs/Quintal
Dhanera,21,Tonnes,NR,Other,3480,3580,3530,Rs/Quintal
Lakhani,186.15,Tonnes,NR,Mustard,3500,3580,3550,Rs/Quintal
Mehsana,1.9,Tonnes,NR,Mustard,3620,3640,3630,Rs/Quintal
Mehsana(Jornang),0.2,Tonnes,NR,Mustard,3515,3515,3515,Rs/Quintal
Patan,26.8,Tonnes,NR,Other,3520,3735,3625,Rs/Quintal
Siddhpur,1.53,Tonnes,NR,Mustard,3300,3550,3425,Rs/Quintal
Tharad,37.6,Tonnes,NR,Other,3565,3650,3605,Rs/Quintal
Tharad(Rah),0.4,Tonnes,NR,Other,3555,3595,3575,Rs/Quintal
Unjha,7.64,Tonnes,NR,Mustard,3175,3725,3500,Rs/Quintal
Visnagar,3,Tonnes,NR,Other,3450,3655,3552,Rs/Quintal
Karnataka,,,,,,,,
Bangalore,25,Tonnes,NR,Other,5200,5800,5500,Rs/Quintal
Mysore (Bandipalya),1,Tonnes,NR,Other,4400,4800,4600,Rs/Quintal
Shimoga,3,Tonnes,NR,Other,5500,5800,5650,Rs/Quintal
Madhya Pradesh,,,,,,,,
Ashoknagar,1.2,Tonnes,NR,Sarson(Black),3472,3626,3516,Rs/Quintal
Baikunthpur,7,Tonnes,NR,Mustard,3350,3400,3400,Rs/Quintal
Begamganj,0.2,Tonnes,NR,Sarson(Black),3200,3200,3200,Rs/Quintal
Bhopal,0.3,Tonnes,NR,Other,3525,3525,3525,Rs/Quintal
Daloda,2.4,Tonnes,NR,Mustard,3300,3500,3450,Rs/Quintal
Dindori,1.85,Tonnes,NR,Mustard,3400,3400,3400,Rs/Quintal
Guna,0.5,Tonnes,NR,Other,3350,3430,3350,Rs/Quintal
Hanumana,200,Tonnes,NR,Other,3500,3700,3600,Rs/Quintal
Harpalpur,0.6,Tonnes,NR,Mustard,3450,3450,3450,Rs/Quintal
Jabalpur,0.1,Tonnes,NR,Sarson(Black),3175,3175,3175,Rs/Quintal
Jaora,4.2,Tonnes,NR,Other,3350,3640,3500,Rs/Quintal
Kailaras,11.4,Tonnes,NR,Sarson(Black),3741,3767,3750,Rs/Quintal
Kalapipal,0.01,Tonnes,NR,Other,2950,3750,3500,Rs/Quintal
Katni,13.3,Tonnes,NR,Other,3301,3457,3401,Rs/Quintal
Khaniadhana,15.6,Tonnes,NR,Sarson(Black),3500,3550,3525,Rs/Quintal
Kolaras,0.2,Tonnes,NR,Other,2951,2951,2951,Rs/Quintal
Lahar,16.6,Tonnes,NR,Other,3740,3770,3752,Rs/Quintal
Lashkar,9.4,Tonnes,NR,Sarson(Black),3755,3838,3775,Rs/Quintal
LavKush Nagar(Laundi),4,Tonnes,NR,Mustard,3600,3620,3610,Rs/Quintal
Manasa,6,Tonnes,NR,Other,3561,3561,3561,Rs/Quintal
Manawar,2.4,Tonnes,NR,Other,4000,4000,4000,Rs/Quintal
Mandla,21.12,Tonnes,NR,Mustard,3500,3515,3505,Rs/Quintal
Mandsaur,30,Tonnes,NR,Other,3490,3673,3581,Rs/Quintal
Morena,23.6,Tonnes,NR,Sarson(Black),3745,3770,3760,Rs/Quintal
Narsinghgarh,1,Tonnes,NR,Sarson(Black),3600,3900,3650,Rs/Quintal
Neemuch,19,Tonnes,NR,Yellow (Black),3500,3677,3631,Rs/Quintal
Patharia,1,Tonnes,NR,Mustard,3000,3550,3275,Rs/Quintal
Pichhour,205,Tonnes,NR,Other,3250,3300,3275,Rs/Quintal
Rahatgarh,8,Tonnes,NR,Other,3100,3305,3200,Rs/Quintal
Rewa,6.1,Tonnes,NR,Other,3485,3566,3500,Rs/Quintal
Sagar,6,Tonnes,NR,Other,3250,3600,3500,Rs/Quintal
Sevda,0.2,Tonnes,NR,Other,3850,3850,3850,Rs/Quintal
Shamshabad,0.1,Tonnes,NR,Other,3101,3101,3101,Rs/Quintal
Sheopurkalan,30.8,Tonnes,NR,Mustard,3600,3765,3650,Rs/Quintal
Maharashtra,,,,,,,,
Shegaon,NR,Tonnes,NR,Other,3400,3400,3400,Rs/Quintal
NCT of Delhi,,,,,,,,
Najafgarh,1.7,Tonnes,NR,Big 100 Kg,3800,3800,3800,Rs/Quintal
Rajasthan,,,,,,,,
Aklera,6.8,Tonnes,NR,Other,3560,3646,3603,Rs/Quintal
Alwar,56,Tonnes,NR,Other,3650,3950,3800,Rs/Quintal
Anoopgarh,0.6,Tonnes,NR,Other,3531,3531,3531,Rs/Quintal
Atru(Kawai Salpura),17.4,Tonnes,NR,Other,3680,3711,3696,Rs/Quintal
Bandikui,2.9,Tonnes,NR,Other,3500,3555,3528,Rs/Quintal
Baran,85,Tonnes,NR,Other,3608,3740,3648,Rs/Quintal
Bayana,38.8,Tonnes,NR,Mustard,3695,3751,3751,Rs/Quintal
Bharatpur,99.2,Tonnes,NR,Other,3375,3875,3625,Rs/Quintal
Bharatpur(Kumer),15.1,Tonnes,NR,Other,3380,3875,3628,Rs/Quintal
Bundi,1,Tonnes,NR,Other,3540,3540,3540,Rs/Quintal
Chaksu,5.4,Tonnes,NR,Other,3411,3785,3500,Rs/Quintal
Chhabra,5,Tonnes,NR,Other,3679,3697,3688,Rs/Quintal
Dausa,9.2,Tonnes,NR,Other,3000,3600,3300,Rs/Quintal
Deeg,27.9,Tonnes,NR,Other,3455,3863,3743,Rs/Quintal
DEI(Bundi),0.4,Tonnes,NR,Other,3646,3650,3648,Rs/Quintal
Deoli,0.2,Tonnes,NR,Other,3500,4000,3750,Rs/Quintal
Gajsinghpur,0.1,Tonnes,NR,Other,3450,3450,3450,Rs/Quintal
Hindoun,30.5,Tonnes,NR,Other,3140,3876,3508,Rs/Quintal
Itawa,17,Tonnes,NR,Other,3349,3740,3544,Rs/Quintal
Jhalarapatan,1,Tonnes,NR,Other,3550,3550,3550,Rs/Quintal
Jodhpur (Grain)(Mandor),1.8,Tonnes,NR,Other,3400,3500,3450,Rs/Quintal
Kama,10.4,Tonnes,NR,Other,3749,3826,3788,Rs/Quintal
Khairthal,54.5,Tonnes,NR,Other,3600,3800,3700,Rs/Quintal
Khanpur,88.9,Tonnes,NR,Other,3600,3675,3675,Rs/Quintal
Khedh(Bodaramev),3,Tonnes,NR,Other,3700,3900,3800,Rs/Quintal
Khedli(laxmangarh),5,Tonnes,NR,Other,3700,3900,3800,Rs/Quintal
Kherli,99.6,Tonnes,NR,Other,3500,3950,3715,Rs/Quintal
Kota,62,Tonnes,NR,Other,3500,3625,3550,Rs/Quintal
Kotputli,2,Tonnes,NR,Mustard,3100,3300,3200,Rs/Quintal
Lalsot,10.4,Tonnes,NR,Other,3611,3840,3700,Rs/Quintal
Lalsot(Mandabari),16.2,Tonnes,NR,Other,3575,3801,3688,Rs/Quintal
Mahua Mandabar(Mahua),39.5,Tonnes,NR,Other,3400,3703,3552,Rs/Quintal
Mahuwa Mandawar,6.5,Tonnes,NR,Other,3471,3600,3500,Rs/Quintal
Merta City,4,Tonnes,NR,Other,3678,3678,3678,Rs/Quintal
Nadwai,33.4,Tonnes,NR,Other,3565,3881,3690,Rs/Quintal
Nagar,22,Tonnes,NR,Other,3600,3800,3700,Rs/Quintal
Nimbahera,2,Tonnes,NR,Other,3400,3550,3500,Rs/Quintal
Niwai,76.5,Tonnes,NR,Other,3900,4000,3950,Rs/Quintal
Pratapgarh,2.7,Tonnes,NR,Other,3400,3613,3506,Rs/Quintal
Raisingh Nagar,0.1,Tonnes,NR,Other,3540,3540,3540,Rs/Quintal
Ramaganj Mandi,11.5,Tonnes,NR,Other,3451,3639,3551,Rs/Quintal
Rawla,2.1,Tonnes,NR,Other,3305,3305,3305,Rs/Quintal
Sawai Madhopur,79,Tonnes,NR,Other,3611,3741,3674,Rs/Quintal
Sriganganagar,4,Tonnes,NR,Other,3611,3663,3663,Rs/Quintal
Tonk,16.4,Tonnes,NR,Mustard,3528,3627,3577,Rs/Quintal
Uttar Pradesh,,,,,,,,
Achalda,2.8,Tonnes,NR,Lohi Black,3500,3750,3600,Rs/Quintal
Achnera,2,Tonnes,NR,Sarson(Black),3650,3850,3750,Rs/Quintal
Agra,224,Tonnes,NR,Sarson(Black),3750,3950,3850,Rs/Quintal
Ajuha,1.2,Tonnes,NR,Lohi Black,3800,3850,3825,Rs/Quintal
Akbarpur,1.8,Tonnes,NR,Lohi Black,3780,3860,3820,Rs/Quintal
Aligarh,45,Tonnes,NR,Sarson(Black),3750,3850,3800,Rs/Quintal
Atarra,7,Tonnes,NR,Sarson(Black),3600,3660,3630,Rs/Quintal
Auraiya,14,Tonnes,NR,Lohi Black,3600,3750,3675,Rs/Quintal
Azamgarh,4.5,Tonnes,NR,Lohi Black,4000,4100,4060,Rs/Quintal
Baberu,4,Tonnes,NR,Lohi Black,3550,3710,3625,Rs/Quintal
Badayoun,6,Tonnes,NR,Sarson(Black),3780,3900,3880,Rs/Quintal
Bahraich,2.2,Tonnes,NR,Sarson(Black),3560,4000,3775,Rs/Quintal
Ballia,2,Tonnes,NR,Sarson(Black),4030,4140,4080,Rs/Quintal
Banda,12,Tonnes,NR,Lohi Black,3660,3750,3715,Rs/Quintal
Bangarmau,1.2,Tonnes,NR,Lohi Black,3750,3850,3800,Rs/Quintal
Bareilly,2.5,Tonnes,NR,Sarson(Black),4180,4240,4210,Rs/Quintal
Barhaj,27,Tonnes,NR,Lohi Black,4030,4050,4040,Rs/Quintal
Basti,1.6,Tonnes,NR,Lohi Black,4000,4050,4025,Rs/Quintal
Bharthna,1.8,Tonnes,NR,Lohi Black,3780,3900,3840,Rs/Quintal
Bharuasumerpur,30,Tonnes,NR,Mustard,3600,3800,3700,Rs/Quintal
Bijnaur,0.9,Tonnes,NR,Sarson(Black),4020,4110,4070,Rs/Quintal
Bilsi,6.3,Tonnes,NR,Sarson(Black),3700,3900,3800,Rs/Quintal
Buland Shahr,1,Tonnes,NR,Lohi Black,3600,4000,3800,Rs/Quintal
Chandausi,20,Tonnes,NR,Sarson(Black),4180,4280,4225,Rs/Quintal
Chandoli,0.5,Tonnes,NR,Lohi Black,3910,4010,3955,Rs/Quintal
Charra,4,Tonnes,NR,Sarson(Black),3775,3875,3825,Rs/Quintal
Chhibramau(Kannuj),1,Tonnes,NR,Lohi Black,3700,3890,3800,Rs/Quintal
Choubepur,5.2,Tonnes,NR,Lohi Black,4010,4110,4060,Rs/Quintal
Dadri,0.1,Tonnes,NR,Sarson(Black),4200,4300,4250,Rs/Quintal
Devariya,3,Tonnes,NR,Lohi Black,4060,4100,4080,Rs/Quintal
Divai,3,Tonnes,NR,Laha(Sarsib),3380,3400,3390,Rs/Quintal
Etah,3,Tonnes,NR,Sarson(Black),3650,3800,3720,Rs/Quintal
Etawah,3,Tonnes,NR,Lohi Black,3600,3850,3725,Rs/Quintal
Faizabad,2.6,Tonnes,NR,Sarson(Black),3790,3825,3800,Rs/Quintal
Farukhabad,0.8,Tonnes,NR,Sarson(Black),3780,3810,3800,Rs/Quintal
Fatehabad,16,Tonnes,NR,Sarson(Black),3800,3850,3820,Rs/Quintal
Fatehpur,1.1,Tonnes,NR,Lohi Black,3980,4100,4030,Rs/Quintal
Fatehpur Sikri,5.5,Tonnes,NR,Sarson(Black),NR,NR,3810,Rs/Quintal
Gadaura,1,Tonnes,NR,Lohi Black,4000,4150,4100,Rs/Quintal
Gazipur,9,Tonnes,NR,Sarson(Black),4000,4025,4015,Rs/Quintal
Ghaziabad,11,Tonnes,NR,Sarson(Black),4075,4125,4100,Rs/Quintal
Gonda,2.5,Tonnes,NR,Sarson(Black),3740,3760,3750,Rs/Quintal
Gorakhpur,57.5,Tonnes,NR,Lohi Black,4060,4150,4100,Rs/Quintal
Hapur,30,Tonnes,NR,Mustard,4100,4400,4200,Rs/Quintal
Hardoi,10,Tonnes,NR,Sarson(Black),4000,4060,4030,Rs/Quintal
Jafarganj,0.3,Tonnes,NR,Sarson(Black),3180,3300,3240,Rs/Quintal
Jagnair,7,Tonnes,NR,Sarson(Black),3600,3800,3700,Rs/Quintal
Jahangirabad,1.5,Tonnes,NR,Sarson(Black),3850,3900,3875,Rs/Quintal
Jangipura,4.5,Tonnes,NR,Sarson(Black),3980,4030,4000,Rs/Quintal
Jaunpur,6,Tonnes,NR,Lohi Black,4000,4035,4015,Rs/Quintal
Jhansi,6,Tonnes,NR,Sarson(Black),3300,3500,3405,Rs/Quintal
Jhijhank,0.4,Tonnes,NR,Sarson(Black),3800,4000,3900,Rs/Quintal
Kannauj,2.2,Tonnes,NR,Sarson(Black),3900,4000,3950,Rs/Quintal
Kanpur(Grain),95,Tonnes,NR,Sarson(Black),4050,4200,4125,Rs/Quintal
Karvi,11,Tonnes,NR,Lohi Black,3565,3650,3600,Rs/Quintal
Kasganj,10,Tonnes,NR,Sarson(Black),3560,3700,3650,Rs/Quintal
Kayamganj,3,Tonnes,NR,Lohi Black,3810,3830,3820,Rs/Quintal
Khair,5,Tonnes,NR,Sarson(Black),3650,3750,3700,Rs/Quintal
Khurja,1.5,Tonnes,NR,Sarson(Black),3810,4010,3920,Rs/Quintal
Lakhimpur,17,Tonnes,NR,Sarson(Black),3800,3900,3850,Rs/Quintal
Lalitpur,150,Tonnes,NR,Sarson(Black),3500,3750,3680,Rs/Quintal
Lucknow,60,Tonnes,NR,Lohi Black,3800,3900,3850,Rs/Quintal
Maharajganj,2,Tonnes,NR,Sarson(Black),4000,4000,4000,Rs/Quintal
Mahoba,15,Tonnes,NR,Yellow (Black),3360,3410,3385,Rs/Quintal
Mainpuri,1.8,Tonnes,NR,Sarson(Black),3830,3930,3880,Rs/Quintal
Mathura,5,Tonnes,NR,Sarson(Black),3820,4020,3920,Rs/Quintal
Mau(Chitrakut),1.5,Tonnes,NR,Big 100 Kg,3550,3600,3575,Rs/Quintal
Maudaha,5,Tonnes,NR,Sarson(Black),3550,4000,3660,Rs/Quintal
Mauranipur,5,Tonnes,NR,Sarson(Black),3380,3520,3480,Rs/Quintal
Meerut,2,Tonnes,NR,Sarson(Black),4100,4350,4225,Rs/Quintal
Mirzapur,1,Tonnes,NR,Sarson(Black),4025,4080,4050,Rs/Quintal
Mugrabaadshahpur,2.2,Tonnes,NR,Other,3950,4050,4000,Rs/Quintal
Muradabad,1.8,Tonnes,NR,Sarson(Black),4250,4350,4300,Rs/Quintal
Muskara,3,Tonnes,NR,Sarson(Black),3625,3725,3680,Rs/Quintal
Nanuta,0.1,Tonnes,NR,Sarson(Black),3900,4500,4100,Rs/Quintal
Naugarh,0.4,Tonnes,NR,Sarson(Black),4000,4050,4025,Rs/Quintal
Orai,2.5,Tonnes,NR,Mustard,3500,3600,3550,Rs/Quintal
Partaval,2,Tonnes,NR,Lohi Black,4100,4200,4150,Rs/Quintal
Pilibhit,4,Tonnes,NR,Lohi Black,4160,4190,4175,Rs/Quintal
Pukhrayan,16,Tonnes,NR,Sarson(Black),4080,4280,4180,Rs/Quintal
Raath,17,Tonnes,NR,Lohi Black,3500,3550,3525,Rs/Quintal
Rampur,3.5,Tonnes,NR,Sarson(Black),4200,4250,4225,Rs/Quintal
Robertsganj,2,Tonnes,NR,Lohi Black,4050,4100,4075,Rs/Quintal
Rura,7,Tonnes,NR,Sarson(Black),3300,3800,3600,Rs/Quintal
Safdarganj,6,Tonnes,NR,Lohi Black,3750,3850,3800,Rs/Quintal
Saharanpur,5,Tonnes,NR,Sarson(Black),4140,4265,4190,Rs/Quintal
Sahiyapur,0.5,Tonnes,NR,Lohi Black,3980,4090,4035,Rs/Quintal
Samsabad,112,Tonnes,NR,Sarson(Black),3800,3850,3825,Rs/Quintal
Shahganj,1,Tonnes,NR,Sarson(Black),4000,4060,4020,Rs/Quintal
Shamli,15,Tonnes,NR,Mustard,9200,9400,9300,Rs/Quintal
Shikohabad,0.3,Tonnes,NR,Sarson(Black),3840,3865,3850,Rs/Quintal
Sitapur,110,Tonnes,NR,Lohi Black,3500,3600,3560,Rs/Quintal
Soharatgarh,0.5,Tonnes,NR,Sarson(Black),4010,4040,4025,Rs/Quintal
Sultanpur,3,Tonnes,NR,Mustard,3600,3700,3650,Rs/Quintal
Tundla,4,Tonnes,NR,Lohi Black,3850,3900,3880,Rs/Quintal
Ujhani,4,Tonnes,NR,Sarson(Black),3900,4000,3950,Rs/Quintal
Unnao,1.2,Tonnes,NR,Lohi Black,3825,3950,3875,Rs/Quintal
Varanasi(Grain),50,Tonnes,NR,Sarson(Black),4070,4150,4120,Rs/Quintal
Varipaal,0.1,Tonnes,NR,Mustard,3400,3600,3500,Rs/Quintal
Vishalpur,2,Tonnes,NR,Sarson(Black),4125,4200,4160,Rs/Quintal
West Bengal,,,,,,,,
Asansol,25,Tonnes,NR,Other,4350,4450,4400,Rs/Quintal
Bankura Sadar,11,Tonnes,NR,Mustard,4100,4250,4200,Rs/Quintal
Baxirhat,0.5,Tonnes,NR,Mustard,3900,4100,4000,Rs/Quintal
Beldanga,25,Tonnes,NR,Yellow (Black),3850,3925,3900,Rs/Quintal
Bishnupur(Bankura),11,Tonnes,NR,Mustard,4100,4300,4200,Rs/Quintal
Burdwan,34,Tonnes,NR,Sarson(Black),4450,4550,4500,Rs/Quintal
Durgapur,22,Tonnes,NR,Other,4650,4750,4700,Rs/Quintal
Gajol,12,Tonnes,NR,Mustard,4000,4150,4100,Rs/Quintal
Ghatal,5,Tonnes,NR,Yellow (Black),3900,4050,4000,Rs/Quintal
Guskara(Burdwan),15,Tonnes,NR,Yellow (Black),4150,4250,4200,Rs/Quintal
Indus(Bankura Sadar),3,Tonnes,NR,Mustard,4250,4400,4350,Rs/Quintal
Jiaganj,4.3,Tonnes,NR,Yellow (Black),4200,4250,4225,Rs/Quintal
Katwa,22,Tonnes,NR,Yellow (Black),4150,4250,4200,Rs/Quintal
Khatra,9,Tonnes,NR,Mustard,4100,4300,4200,Rs/Quintal
Nadia,2.3,Tonnes,NR,Yellow (Black),4200,4400,4300,Rs/Quintal
Rampurhat,6,Tonnes,NR,Mustard,4050,4150,4100,Rs/Quintal
Samsi,4,Tonnes,NR,Sarson(Black),3750,3850,3800,Rs/Quintal
,,,NR,Yellow (Black),4150,4250,4200,Rs/Quintal
Toofanganj,5,Tonnes,NR,Mustard,3900,4100,4000,Rs/Quintal
"Sesamum(Sesame,Gingelly,Til)",,,,,,,,
Assam,,,,,,,,
Dhing,32,Tonnes,NR,Black,6500,7500,7250,Rs/Quintal
Gujarat,,,,,,,,
Amreli,8.2,Tonnes,NR,Black,15555,16350,16200,Rs/Quintal
,,,NR,Red,13000,14295,14295,Rs/Quintal
,,,NR,White,12250,13290,12850,Rs/Quintal
Bhavnagar,1.2,Tonnes,NR,White,11710,12230,12000,Rs/Quintal
Bhuj,1.44,Tonnes,NR,Sesame,11500,11750,11625,Rs/Quintal
Botad,4.3,Tonnes,NR,Black,9005,16280,12645,Rs/Quintal
,,,NR,White,8955,12530,10745,Rs/Quintal
Dahod,0.1,Tonnes,NR,White,9800,11000,10500,Rs/Quintal
Dhanera,0.07,Tonnes,NR,Other,11005,11150,11077,Rs/Quintal
Dhoraji,0.3,Tonnes,NR,White,11230,12255,11830,Rs/Quintal
Dhrol,0.5,Tonnes,NR,Other,10500,11900,11200,Rs/Quintal
Gondal,15,Tonnes,NR,Black,12380,16855,15905,Rs/Quintal
,,,NR,White,8500,12755,12155,Rs/Quintal
Halvad,1.86,Tonnes,NR,White,10255,12050,11500,Rs/Quintal
Jam Jodhpur,1.2,Tonnes,NR,Black,13000,16000,14500,Rs/Quintal
,,,NR,White,10250,12200,11500,Rs/Quintal
Jamnagar,10,Tonnes,NR,Other,10000,13100,11550,Rs/Quintal
Jasdan,1.2,Tonnes,NR,Black,12500,16225,14850,Rs/Quintal
,,,NR,White,10250,12325,11500,Rs/Quintal
Junagadh,0.6,Tonnes,NR,Black,10000,14450,13625,Rs/Quintal
,,,NR,White,8500,12575,11750,Rs/Quintal
K.Mandvi,2.34,Tonnes,NR,Other,11750,11875,11812,Rs/Quintal
Lakhani,2.4,Tonnes,NR,Other,10875,11000,10950,Rs/Quintal
Mahuva(Station Road),1.8,Tonnes,NR,White,11000,12760,11750,Rs/Quintal
Morbi,0.7,Tonnes,NR,White,10500,12140,11320,Rs/Quintal
Rajkot,37,Tonnes,NR,Black,14660,16440,15500,Rs/Quintal
,,,NR,White,10725,12780,11500,Rs/Quintal
Rajula,0.1,Tonnes,NR,White,13505,13505,13505,Rs/Quintal
Thara,0.16,Tonnes,NR,Other,11000,11250,11125,Rs/Quintal
Unjha,20,Tonnes,NR,Sesame,12000,13225,12050,Rs/Quintal
Vadodara,7.88,Tonnes,NR,Other,11500,13000,13000,Rs/Quintal
Vankaner,0.2,Tonnes,NR,Other,10500,11900,11250,Rs/Quintal
Visavadar,0.56,Tonnes,NR,Black,13520,15780,14650,Rs/Quintal
,,,NR,White,10615,12225,11425,Rs/Quintal
Visnagar,0.6,Tonnes,NR,Other,10000,11435,10717,Rs/Quintal
Madhya Pradesh,,,,,,,,
Beohari,2.5,Tonnes,NR,Other,7000,7000,7000,Rs/Quintal
Gohad,0.5,Tonnes,NR,Other,10800,11100,10950,Rs/Quintal
Guna,0.1,Tonnes,NR,Other,9000,9000,9000,Rs/Quintal
Kailaras,0.3,Tonnes,NR,White,10450,10650,10550,Rs/Quintal
LavKush Nagar(Laundi),10.3,Tonnes,NR,White,10005,10440,10223,Rs/Quintal
Morena,0.5,Tonnes,NR,Sesame,10910,10910,10910,Rs/Quintal
Neemuch,2.3,Tonnes,NR,White,5005,11755,10201,Rs/Quintal
Rajnagar,18.8,Tonnes,NR,White,10000,10500,10200,Rs/Quintal
Sheopurkalan,0.9,Tonnes,NR,White,9700,10470,10200,Rs/Quintal
Sidhi,1,Tonnes,NR,Other,8999,9001,9000,Rs/Quintal
Maharashtra,,,,,,,,
Akola,NR,Tonnes,NR,Other,12000,12500,12500,Rs/Quintal
Amarawati,NR,Tonnes,NR,Other,11000,14000,12500,Rs/Quintal
Bhokar,NR,Tonnes,NR,Other,11000,11000,11000,Rs/Quintal
Khamgaon,NR,Tonnes,NR,White,10600,12000,11300,Rs/Quintal
Rajasthan,,,,,,,,
Alwar,0.1,Tonnes,NR,Other,10300,10500,10400,Rs/Quintal
Bandikui,0.8,Tonnes,NR,Other,8000,10000,9000,Rs/Quintal
Baran,0.9,Tonnes,NR,Other,9611,10700,10300,Rs/Quintal
Bharatpur,7.7,Tonnes,NR,Other,10000,10150,10075,Rs/Quintal
Bikaner (Grain),1.1,Tonnes,NR,Other,9501,9851,9676,Rs/Quintal
Chaksu,0.4,Tonnes,NR,Other,9800,10500,10000,Rs/Quintal
Dausa,1.1,Tonnes,NR,Other,9500,10290,9895,Rs/Quintal
Hindoun,2.5,Tonnes,NR,Other,8600,11470,10035,Rs/Quintal
Itawa,0.4,Tonnes,NR,Other,8502,10190,9346,Rs/Quintal
Jodhpur (Grain)(Mandor),0.9,Tonnes,NR,Gajjar,10000,13000,11500,Rs/Quintal
Kota,3,Tonnes,NR,Other,9775,12600,11000,Rs/Quintal
Lalsot,3.8,Tonnes,NR,Other,9000,10000,9050,Rs/Quintal
Lalsot(Mandabari),2.5,Tonnes,NR,Other,10350,11350,10850,Rs/Quintal
Mahuwa Mandawar,0.4,Tonnes,NR,Other,8000,9430,9000,Rs/Quintal
Nagaur,41,Tonnes,NR,Other,9700,11000,10500,Rs/Quintal
